id1,id2,source_1,source_2,score,in_gold,in_human,in_ditto,decision_path
dbpedia_54761,metacritic_1736,dbpedia,metacritic,0.9151543975,False,True,True,agreement
dbpedia_54895,metacritic_16895,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_54919,metacritic_17545,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_55019,metacritic_15615,dbpedia,metacritic,0.9655467272,False,False,True,plm_check_confident_pos
dbpedia_55079,metacritic_756,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_55315,metacritic_7317,dbpedia,metacritic,0.5803028345,False,True,True,agreement
dbpedia_55364,metacritic_6542,dbpedia,metacritic,0.9704670906,False,True,True,agreement
dbpedia_55390,metacritic_20427,dbpedia,metacritic,0.6870753765,False,False,True,plm_check_llm_yes
dbpedia_55465,metacritic_5020,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_55590,metacritic_17762,dbpedia,metacritic,0.9927075505,False,True,True,agreement
dbpedia_55721,metacritic_12629,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_56132,metacritic_18759,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_56464,metacritic_16233,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_56908,metacritic_4719,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_56967,metacritic_8314,dbpedia,metacritic,0.5999919772,False,True,True,agreement
dbpedia_57091,metacritic_18742,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_57232,metacritic_14138,dbpedia,metacritic,0.61891222,False,False,True,plm_check_llm_yes
dbpedia_57232,metacritic_355,dbpedia,metacritic,1.0,True,False,False,gold
dbpedia_57443,metacritic_16588,dbpedia,metacritic,0.9867553115,False,True,True,agreement
dbpedia_57495,metacritic_12290,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_57805,metacritic_11331,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_57830,metacritic_2415,dbpedia,metacritic,1.0,True,True,False,gold
dbpedia_5794,metacritic_2087,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_58049,metacritic_14351,dbpedia,metacritic,0.5682573318,False,True,True,agreement
dbpedia_58131,metacritic_4592,dbpedia,metacritic,0.9469000101,False,True,True,agreement
dbpedia_58155,metacritic_2578,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_5828,metacritic_2186,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_58281,metacritic_5275,dbpedia,metacritic,0.730863452,False,False,True,plm_check_confident_pos
dbpedia_58397,metacritic_11657,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_5843,metacritic_11917,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_5860,metacritic_16630,dbpedia,metacritic,0.9646847248,False,True,True,agreement
dbpedia_58655,metacritic_18378,dbpedia,metacritic,1.0,True,False,False,gold
dbpedia_58679,metacritic_20071,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_5876,metacritic_13271,dbpedia,metacritic,0.971304059,False,True,True,agreement
dbpedia_59126,metacritic_6635,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_59314,metacritic_13257,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_59394,metacritic_1502,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_59457,metacritic_1049,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_59788,metacritic_9911,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_59882,metacritic_5243,dbpedia,metacritic,0.9766929746,False,True,True,agreement
dbpedia_60020,metacritic_18483,dbpedia,metacritic,1.0,True,False,False,gold
dbpedia_60117,metacritic_19147,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_60121,metacritic_12892,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_60252,metacritic_10944,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_60274,metacritic_17678,dbpedia,metacritic,0.978105545,False,False,True,plm_check_confident_pos
dbpedia_60293,metacritic_15356,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_60296,metacritic_4062,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_60360,metacritic_11723,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_6074,metacritic_18073,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_60886,metacritic_20489,dbpedia,metacritic,0.9812290072,False,True,True,agreement
dbpedia_60899,metacritic_844,dbpedia,metacritic,0.9742030501,False,True,True,agreement
dbpedia_61259,metacritic_6247,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_61324,metacritic_20053,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_61643,metacritic_19828,dbpedia,metacritic,0.8289324045,False,True,True,agreement
dbpedia_61885,metacritic_17869,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_61967,metacritic_10091,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_62358,metacritic_3626,dbpedia,metacritic,0.4037146866,False,True,False,plm_check_llm_yes
dbpedia_62444,metacritic_15863,dbpedia,metacritic,0.8963484764,False,False,True,plm_check_confident_pos
dbpedia_62760,metacritic_18031,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_62797,metacritic_8697,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_6296,metacritic_8314,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_62989,metacritic_5020,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_63204,metacritic_11621,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_63284,metacritic_8521,dbpedia,metacritic,0.8754233718,False,True,True,agreement
dbpedia_63297,metacritic_1786,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_63731,metacritic_8034,dbpedia,metacritic,0.9804168344,False,True,True,agreement
dbpedia_63967,metacritic_8739,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_64059,metacritic_20489,dbpedia,metacritic,0.8193999529,False,False,True,plm_check_confident_pos
dbpedia_64279,metacritic_14750,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_64463,metacritic_17159,dbpedia,metacritic,0.9814302325,False,True,True,agreement
dbpedia_64518,metacritic_2197,dbpedia,metacritic,0.556434989,False,False,True,plm_check_llm_yes
dbpedia_64573,metacritic_7211,dbpedia,metacritic,0.834168911,False,False,True,plm_check_confident_pos
dbpedia_6589,metacritic_3320,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_6674,metacritic_9178,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_677,metacritic_13721,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_686,metacritic_3455,dbpedia,metacritic,1.0,True,False,False,gold
dbpedia_7105,metacritic_2900,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_7172,metacritic_7791,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_7239,metacritic_11742,dbpedia,metacritic,0.8153717518,False,False,True,plm_check_confident_pos
dbpedia_7264,metacritic_6309,dbpedia,metacritic,1.0,True,False,False,gold
dbpedia_74,metacritic_8312,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_7486,metacritic_11314,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_757,metacritic_20465,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_7571,metacritic_696,dbpedia,metacritic,0.8093594313,False,True,True,agreement
dbpedia_7668,metacritic_1704,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_775,metacritic_2081,dbpedia,metacritic,0.9433687925,False,False,True,plm_check_confident_pos
dbpedia_7756,metacritic_15253,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_7804,metacritic_891,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_7901,metacritic_3279,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_7978,metacritic_17976,dbpedia,metacritic,0.9354199171,False,True,True,agreement
dbpedia_8046,metacritic_10522,dbpedia,metacritic,0.7964887023,False,False,True,plm_check_confident_pos
dbpedia_8112,metacritic_5962,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_8146,metacritic_8859,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_8273,metacritic_7883,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_8302,metacritic_9340,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_850,metacritic_13825,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_902,metacritic_8195,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_9119,metacritic_15553,dbpedia,metacritic,1.0,True,False,False,gold
dbpedia_9254,metacritic_5407,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_9450,metacritic_15556,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_9581,metacritic_2377,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_965,metacritic_14332,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_9655,metacritic_14138,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_9946,metacritic_8857,dbpedia,metacritic,0.9384811521,False,True,True,agreement
dbpedia_10140,sales_6168,dbpedia,sales,0.9520822167,False,True,True,agreement
dbpedia_10177,sales_5914,dbpedia,sales,1.0,True,True,True,gold
dbpedia_10179,sales_814,dbpedia,sales,1.0,True,True,True,gold
dbpedia_10275,sales_4595,dbpedia,sales,1.0,True,False,True,gold
dbpedia_10357,sales_988,dbpedia,sales,0.760417223,False,False,True,plm_check_confident_pos
dbpedia_10363,sales_6480,dbpedia,sales,1.0,True,True,True,gold
dbpedia_10458,sales_3167,dbpedia,sales,1.0,True,True,True,gold
dbpedia_10557,sales_1243,dbpedia,sales,1.0,True,True,True,gold
dbpedia_1060,sales_810,dbpedia,sales,1.0,True,True,True,gold
dbpedia_10722,sales_998,dbpedia,sales,0.8708334565162659,False,False,True,plm_check_confident_pos
dbpedia_10846,sales_602,dbpedia,sales,0.8740028143,False,True,True,agreement
dbpedia_10888,sales_3834,dbpedia,sales,1.0,True,True,True,gold
dbpedia_11204,sales_1144,dbpedia,sales,1.0,True,False,True,gold
dbpedia_1142,sales_1976,dbpedia,sales,0.8540605903,False,False,True,plm_check_confident_pos
dbpedia_11452,sales_5442,dbpedia,sales,0.8883906007,False,True,True,agreement
dbpedia_11592,sales_4629,dbpedia,sales,1.0,True,True,True,gold
dbpedia_11612,sales_1245,dbpedia,sales,1.0,True,False,True,gold
dbpedia_11796,sales_1914,dbpedia,sales,1.0,True,True,True,gold
dbpedia_12166,sales_3273,dbpedia,sales,1.0,True,True,True,gold
dbpedia_12210,sales_465,dbpedia,sales,0.7983223796,False,True,True,agreement
dbpedia_12279,sales_2270,dbpedia,sales,0.9095629454,False,False,True,plm_check_confident_pos
dbpedia_123,sales_914,dbpedia,sales,0.7437340617,False,True,True,agreement
dbpedia_1231,sales_4495,dbpedia,sales,1.0,True,True,True,gold
dbpedia_12351,sales_799,dbpedia,sales,0.6796358824,False,False,True,plm_check_llm_yes
dbpedia_12365,sales_1187,dbpedia,sales,1.0,True,True,False,gold
dbpedia_12411,sales_5614,dbpedia,sales,1.0,True,True,True,gold
dbpedia_12434,sales_6274,dbpedia,sales,1.0,True,True,True,gold
dbpedia_12836,sales_3410,dbpedia,sales,1.0,True,True,True,gold
dbpedia_1284,sales_1165,dbpedia,sales,1.0,True,False,True,gold
dbpedia_13013,sales_4346,dbpedia,sales,0.8343501091,False,False,True,plm_check_confident_pos
dbpedia_13064,sales_2529,dbpedia,sales,0.9484997988,False,True,True,agreement
dbpedia_13159,sales_3340,dbpedia,sales,1.0,True,True,True,gold
dbpedia_13204,sales_1620,dbpedia,sales,1.0,True,True,True,gold
dbpedia_13292,sales_3592,dbpedia,sales,1.0,True,False,True,gold
dbpedia_13304,sales_6015,dbpedia,sales,1.0,True,False,True,gold
dbpedia_13321,sales_3426,dbpedia,sales,1.0,True,True,True,gold
dbpedia_13858,sales_5436,dbpedia,sales,1.0,True,True,True,gold
dbpedia_13889,sales_2781,dbpedia,sales,0.6060022712,False,False,True,plm_check_llm_yes
dbpedia_14040,sales_5282,dbpedia,sales,1.0,True,True,True,gold
dbpedia_1411,sales_4172,dbpedia,sales,1.0,True,False,True,gold
dbpedia_14137,sales_2044,dbpedia,sales,1.0,True,True,True,gold
dbpedia_14178,sales_1235,dbpedia,sales,0.6927140355,False,False,True,plm_check_llm_yes
dbpedia_1419,sales_6528,dbpedia,sales,1.0,True,True,True,gold
dbpedia_14330,sales_5581,dbpedia,sales,1.0,True,True,True,gold
dbpedia_14604,sales_881,dbpedia,sales,1.0,True,True,True,gold
dbpedia_14624,sales_132,dbpedia,sales,1.0,True,False,True,gold
dbpedia_14691,sales_7833,dbpedia,sales,1.0,True,False,True,gold
dbpedia_14800,sales_762,dbpedia,sales,0.9713994264602661,False,False,True,plm_check_confident_pos
dbpedia_14803,sales_6413,dbpedia,sales,1.0,True,True,True,gold
dbpedia_14894,sales_3352,dbpedia,sales,1.0,True,False,True,gold
dbpedia_15001,sales_4192,dbpedia,sales,1.0,True,True,True,gold
dbpedia_15369,sales_2833,dbpedia,sales,1.0,True,True,True,gold
dbpedia_15564,sales_2231,dbpedia,sales,1.0,True,False,True,gold
dbpedia_15858,sales_2996,dbpedia,sales,1.0,True,True,True,gold
dbpedia_16108,sales_1237,dbpedia,sales,1.0,True,False,True,gold
dbpedia_16149,sales_1677,dbpedia,sales,1.0,True,True,True,gold
dbpedia_16194,sales_253,dbpedia,sales,0.7440920472,False,True,True,agreement
dbpedia_16230,sales_300,dbpedia,sales,0.9620761871,False,True,True,agreement
dbpedia_16399,sales_5442,dbpedia,sales,0.9081654549,False,False,True,plm_check_confident_pos
dbpedia_16596,sales_6973,dbpedia,sales,1.0,True,True,True,gold
dbpedia_16660,sales_4829,dbpedia,sales,1.0,True,True,True,gold
dbpedia_16737,sales_3392,dbpedia,sales,1.0,True,True,True,gold
dbpedia_16752,sales_803,dbpedia,sales,0.9393726587,False,True,True,agreement
dbpedia_16904,sales_1592,dbpedia,sales,1.0,True,True,True,gold
dbpedia_17118,sales_5176,dbpedia,sales,1.0,True,True,False,gold
dbpedia_17169,sales_1383,dbpedia,sales,0.9675901532,False,True,True,agreement
dbpedia_17171,sales_2826,dbpedia,sales,1.0,True,True,True,gold
dbpedia_17180,sales_7597,dbpedia,sales,0.8298499584,False,False,True,plm_check_confident_pos
dbpedia_17208,sales_6948,dbpedia,sales,0.7314479351043701,False,False,True,plm_check_confident_pos
dbpedia_17257,sales_3732,dbpedia,sales,1.0,True,False,True,gold
dbpedia_17356,sales_7133,dbpedia,sales,0.5924137235,False,False,True,plm_check_llm_yes
dbpedia_17403,sales_4327,dbpedia,sales,0.7141656876,False,False,True,plm_check_confident_pos
dbpedia_17470,sales_6963,dbpedia,sales,0.8458920121,False,False,True,plm_check_confident_pos
dbpedia_17576,sales_1751,dbpedia,sales,1.0,True,True,True,gold
dbpedia_17722,sales_6827,dbpedia,sales,1.0,True,True,True,gold
dbpedia_17767,sales_4995,dbpedia,sales,1.0,True,False,True,gold
dbpedia_17893,sales_1765,dbpedia,sales,0.8936915398,False,True,True,agreement
dbpedia_17952,sales_2143,dbpedia,sales,0.9374063015,False,True,True,agreement
dbpedia_1804,sales_4432,dbpedia,sales,1.0,True,False,True,gold
dbpedia_18156,sales_1745,dbpedia,sales,1.0,True,False,True,gold
dbpedia_18166,sales_436,dbpedia,sales,1.0,True,True,True,gold
dbpedia_18325,sales_5565,dbpedia,sales,1.0,True,True,True,gold
dbpedia_18600,sales_4108,dbpedia,sales,0.8959838152,False,False,True,plm_check_confident_pos
dbpedia_18717,sales_1181,dbpedia,sales,1.0,True,True,True,gold
dbpedia_18817,sales_5702,dbpedia,sales,0.8365548253,False,True,True,agreement
dbpedia_18879,sales_4747,dbpedia,sales,1.0,True,True,True,gold
dbpedia_1899,sales_2270,dbpedia,sales,0.9719595909,False,True,True,agreement
dbpedia_19076,sales_5567,dbpedia,sales,1.0,True,True,True,gold
dbpedia_19140,sales_634,dbpedia,sales,0.9370757937,False,False,True,plm_check_confident_pos
dbpedia_19275,sales_3365,dbpedia,sales,1.0,True,True,True,gold
dbpedia_19828,sales_4347,dbpedia,sales,1.0,True,True,True,gold
dbpedia_19846,sales_653,dbpedia,sales,0.9733033776,False,True,True,agreement
dbpedia_19877,sales_517,dbpedia,sales,1.0,True,True,True,gold
dbpedia_19889,sales_802,dbpedia,sales,1.0,True,True,True,gold
dbpedia_20044,sales_5319,dbpedia,sales,1.0,True,False,True,gold
dbpedia_2010,sales_4429,dbpedia,sales,0.8420155048,False,False,True,plm_check_confident_pos
dbpedia_20121,sales_1631,dbpedia,sales,1.0,True,True,True,gold
dbpedia_20938,sales_1210,dbpedia,sales,1.0,True,True,True,gold
dbpedia_2105,sales_1469,dbpedia,sales,1.0,True,True,True,gold
dbpedia_21106,sales_1156,dbpedia,sales,1.0,True,True,True,gold
dbpedia_21268,sales_2406,dbpedia,sales,0.9499803782,False,False,True,plm_check_confident_pos
dbpedia_2147,sales_2797,dbpedia,sales,1.0,True,True,True,gold
dbpedia_21574,sales_3660,dbpedia,sales,1.0,True,True,True,gold
dbpedia_21588,sales_1683,dbpedia,sales,1.0,True,True,True,gold
dbpedia_21692,sales_2840,dbpedia,sales,1.0,True,True,True,gold
dbpedia_21746,sales_914,dbpedia,sales,0.9539800286,False,False,True,plm_check_confident_pos
dbpedia_21952,sales_445,dbpedia,sales,1.0,True,True,True,gold
dbpedia_22016,sales_4183,dbpedia,sales,1.0,True,False,True,gold
dbpedia_22025,sales_675,dbpedia,sales,1.0,True,False,True,gold
dbpedia_22057,sales_5039,dbpedia,sales,1.0,True,True,True,gold
dbpedia_22242,sales_3859,dbpedia,sales,0.8451915979385376,False,False,True,plm_check_confident_pos
dbpedia_22512,sales_4693,dbpedia,sales,1.0,True,True,True,gold
dbpedia_22649,sales_3186,dbpedia,sales,1.0,True,True,True,gold
dbpedia_22654,sales_453,dbpedia,sales,1.0,True,False,True,gold
dbpedia_22929,sales_1561,dbpedia,sales,1.0,True,True,True,gold
dbpedia_22958,sales_6932,dbpedia,sales,1.0,True,True,True,gold
dbpedia_23017,sales_6797,dbpedia,sales,0.9805567265,False,False,True,plm_check_confident_pos
dbpedia_23225,sales_7818,dbpedia,sales,0.9194166064,False,False,True,plm_check_confident_pos
dbpedia_23230,sales_5128,dbpedia,sales,1.0,True,False,True,gold
dbpedia_2333,sales_1676,dbpedia,sales,0.5958275199,False,False,True,plm_check_llm_yes
dbpedia_2333,sales_4016,dbpedia,sales,0.9624203444,False,False,True,plm_check_confident_pos
dbpedia_23459,sales_5982,dbpedia,sales,1.0,True,True,True,gold
dbpedia_23675,sales_3132,dbpedia,sales,0.9536452889,False,False,True,plm_check_confident_pos
dbpedia_23739,sales_998,dbpedia,sales,0.7268109322,False,True,True,agreement
dbpedia_2392,sales_2938,dbpedia,sales,1.0,True,False,False,gold
dbpedia_23927,sales_1241,dbpedia,sales,0.9787071943,False,False,True,plm_check_confident_pos
dbpedia_23966,sales_6695,dbpedia,sales,1.0,True,True,True,gold
dbpedia_2414,sales_3362,dbpedia,sales,1.0,True,True,True,gold
dbpedia_2463,sales_3259,dbpedia,sales,0.9765776992,False,True,True,agreement
dbpedia_24728,sales_1479,dbpedia,sales,1.0,True,True,True,gold
dbpedia_24772,sales_1745,dbpedia,sales,0.7286388874,False,True,True,agreement
dbpedia_24944,sales_7720,dbpedia,sales,0.9492448568,False,False,True,plm_check_confident_pos
dbpedia_24974,sales_1307,dbpedia,sales,0.9396465421,False,False,True,plm_check_confident_pos
dbpedia_24992,sales_1803,dbpedia,sales,0.7267343998,False,True,True,agreement
dbpedia_25001,sales_1613,dbpedia,sales,0.945921123,False,True,True,agreement
dbpedia_25057,sales_4913,dbpedia,sales,1.0,True,True,True,gold
dbpedia_25129,sales_5782,dbpedia,sales,1.0,True,True,True,gold
dbpedia_25488,sales_813,dbpedia,sales,1.0,True,True,True,gold
dbpedia_2565,sales_3488,dbpedia,sales,0.9124073982,False,False,True,plm_check_confident_pos
dbpedia_25671,sales_1065,dbpedia,sales,1.0,True,True,True,gold
dbpedia_25687,sales_3711,dbpedia,sales,1.0,True,False,True,gold
dbpedia_2581,sales_1727,dbpedia,sales,1.0,True,False,False,gold
dbpedia_25825,sales_5120,dbpedia,sales,0.9785305858,False,False,True,plm_check_confident_pos
dbpedia_25835,sales_5917,dbpedia,sales,1.0,True,True,True,gold
dbpedia_26059,sales_2006,dbpedia,sales,1.0,True,True,True,gold
dbpedia_2606,sales_2573,dbpedia,sales,1.0,True,False,True,gold
dbpedia_26151,sales_5786,dbpedia,sales,0.4350681007,False,True,False,plm_check_llm_yes
dbpedia_26180,sales_2554,dbpedia,sales,1.0,True,True,True,gold
dbpedia_26226,sales_1211,dbpedia,sales,1.0,True,False,True,gold
dbpedia_26265,sales_4421,dbpedia,sales,1.0,True,True,True,gold
dbpedia_26302,sales_5397,dbpedia,sales,1.0,True,True,True,gold
dbpedia_2640,sales_2926,dbpedia,sales,0.9373580813,False,False,True,plm_check_confident_pos
dbpedia_26456,sales_783,dbpedia,sales,0.7163324356,False,False,True,plm_check_confident_pos
dbpedia_26673,sales_402,dbpedia,sales,1.0,True,True,True,gold
dbpedia_26793,sales_459,dbpedia,sales,0.9268983603,False,True,True,agreement
dbpedia_27085,sales_5060,dbpedia,sales,0.7814890146,False,False,True,plm_check_confident_pos
dbpedia_27418,sales_951,dbpedia,sales,1.0,True,True,True,gold
dbpedia_2749,sales_6059,dbpedia,sales,1.0,True,True,True,gold
dbpedia_27513,sales_5244,dbpedia,sales,1.0,True,False,True,gold
dbpedia_27570,sales_1130,dbpedia,sales,1.0,True,False,True,gold
dbpedia_27701,sales_4221,dbpedia,sales,1.0,True,True,True,gold
dbpedia_27712,sales_1189,dbpedia,sales,1.0,True,True,True,gold
dbpedia_27897,sales_4962,dbpedia,sales,1.0,True,True,True,gold
dbpedia_2793,sales_762,dbpedia,sales,0.7303673028945923,False,False,True,plm_check_confident_pos
dbpedia_27944,sales_5594,dbpedia,sales,1.0,True,False,True,gold
dbpedia_28195,sales_4315,dbpedia,sales,1.0,True,False,True,gold
dbpedia_28759,sales_3888,dbpedia,sales,1.0,True,True,True,gold
dbpedia_28811,sales_2791,dbpedia,sales,1.0,True,False,True,gold
dbpedia_2910,sales_2952,dbpedia,sales,1.0,True,True,True,gold
dbpedia_29162,sales_5298,dbpedia,sales,1.0,True,False,True,gold
dbpedia_29346,sales_2512,dbpedia,sales,1.0,True,True,True,gold
dbpedia_29421,sales_3859,dbpedia,sales,0.7451667785644531,False,False,True,plm_check_confident_pos
dbpedia_29517,sales_994,dbpedia,sales,1.0,True,True,True,gold
dbpedia_29537,sales_3782,dbpedia,sales,0.6410014629,False,True,True,agreement
dbpedia_2956,sales_1183,dbpedia,sales,1.0,True,True,True,gold
dbpedia_29728,sales_7157,dbpedia,sales,1.0,True,True,True,gold
dbpedia_29814,sales_40,dbpedia,sales,0.8122282624,False,False,True,plm_check_confident_pos
dbpedia_29877,sales_2121,dbpedia,sales,0.8718240261,False,True,True,agreement
dbpedia_30172,sales_194,dbpedia,sales,0.3523386419,False,True,False,plm_check_llm_yes
dbpedia_30444,sales_3859,dbpedia,sales,0.9440934062004089,False,False,True,plm_check_confident_pos
dbpedia_3048,sales_5727,dbpedia,sales,1.0,True,True,True,gold
dbpedia_3059,sales_882,dbpedia,sales,1.0,True,True,True,gold
dbpedia_30607,sales_111,dbpedia,sales,1.0,True,False,True,gold
dbpedia_30685,sales_3549,dbpedia,sales,1.0,True,True,True,gold
dbpedia_30787,sales_1456,dbpedia,sales,1.0,True,False,True,gold
dbpedia_30798,sales_1191,dbpedia,sales,0.9539179802,False,False,True,plm_check_confident_pos
dbpedia_3089,sales_858,dbpedia,sales,1.0,True,True,True,gold
dbpedia_30891,sales_288,dbpedia,sales,1.0,True,False,False,gold
dbpedia_30962,sales_1424,dbpedia,sales,1.0,True,False,True,gold
dbpedia_31077,sales_4781,dbpedia,sales,0.5274080634,False,False,True,plm_check_llm_yes
dbpedia_31191,sales_1307,dbpedia,sales,0.8371040821,False,False,True,plm_check_confident_pos
dbpedia_31269,sales_5812,dbpedia,sales,0.7210053802,False,True,True,agreement
dbpedia_31384,sales_3132,dbpedia,sales,0.9817569852,False,True,True,agreement
dbpedia_3146,sales_828,dbpedia,sales,1.0,True,True,True,gold
dbpedia_31474,sales_1100,dbpedia,sales,1.0,True,False,True,gold
dbpedia_31939,sales_6017,dbpedia,sales,1.0,True,True,True,gold
dbpedia_32097,sales_1798,dbpedia,sales,1.0,True,False,True,gold
dbpedia_32235,sales_665,dbpedia,sales,1.0,True,True,True,gold
dbpedia_32288,sales_890,dbpedia,sales,1.0,True,True,True,gold
dbpedia_32432,sales_1976,dbpedia,sales,1.0,True,False,True,gold
dbpedia_32495,sales_2436,dbpedia,sales,1.0,True,True,True,gold
dbpedia_33168,sales_1377,dbpedia,sales,1.0,True,False,True,gold
dbpedia_3326,sales_3925,dbpedia,sales,1.0,True,True,True,gold
dbpedia_33314,sales_3484,dbpedia,sales,1.0,True,True,True,gold
dbpedia_33732,sales_4770,dbpedia,sales,1.0,True,True,True,gold
dbpedia_33750,sales_153,dbpedia,sales,1.0,True,True,True,gold
dbpedia_34006,sales_6324,dbpedia,sales,1.0,True,True,True,gold
dbpedia_34028,sales_3192,dbpedia,sales,0.8235864639,False,False,True,plm_check_confident_pos
dbpedia_3418,sales_7405,dbpedia,sales,1.0,True,True,True,gold
dbpedia_3432,sales_842,dbpedia,sales,1.0,True,False,True,gold
dbpedia_34393,sales_87,dbpedia,sales,1.0,True,True,True,gold
dbpedia_34728,sales_3096,dbpedia,sales,1.0,True,True,True,gold
dbpedia_34733,sales_511,dbpedia,sales,1.0,True,False,False,gold
dbpedia_3474,sales_4989,dbpedia,sales,1.0,True,True,True,gold
dbpedia_34741,sales_4194,dbpedia,sales,1.0,True,True,True,gold
dbpedia_34750,sales_2404,dbpedia,sales,1.0,True,False,False,gold
dbpedia_34869,sales_4012,dbpedia,sales,1.0,True,True,True,gold
dbpedia_34970,sales_1815,dbpedia,sales,1.0,True,False,True,gold
dbpedia_35105,sales_913,dbpedia,sales,1.0,True,True,True,gold
dbpedia_35131,sales_1245,dbpedia,sales,0.9513877034,False,False,True,plm_check_confident_pos
dbpedia_35222,sales_2176,dbpedia,sales,1.0,True,True,True,gold
dbpedia_3529,sales_194,dbpedia,sales,1.0,True,False,True,gold
dbpedia_35321,sales_4634,dbpedia,sales,1.0,True,False,True,gold
dbpedia_35348,sales_2447,dbpedia,sales,0.9544064999,False,True,True,agreement
dbpedia_35381,sales_3476,dbpedia,sales,0.9651304483,False,True,True,agreement
dbpedia_354,sales_2548,dbpedia,sales,1.0,True,False,True,gold
dbpedia_35402,sales_690,dbpedia,sales,0.8958451748,False,False,True,plm_check_confident_pos
dbpedia_35726,sales_5448,dbpedia,sales,1.0,True,True,True,gold
dbpedia_35750,sales_3345,dbpedia,sales,1.0,True,True,True,gold
dbpedia_36179,sales_5560,dbpedia,sales,1.0,True,False,True,gold
dbpedia_36401,sales_1005,dbpedia,sales,0.9693975449,False,True,True,agreement
dbpedia_36446,sales_2145,dbpedia,sales,0.6309995055,False,False,True,plm_check_llm_yes
dbpedia_3698,sales_3870,dbpedia,sales,0.4656385183,False,True,False,plm_check_llm_yes
dbpedia_37264,sales_274,dbpedia,sales,1.0,True,True,True,gold
dbpedia_37298,sales_7390,dbpedia,sales,1.0,True,True,True,gold
dbpedia_37314,sales_3475,dbpedia,sales,0.9352705479,False,False,True,plm_check_confident_pos
dbpedia_37486,sales_4297,dbpedia,sales,1.0,True,True,True,gold
dbpedia_37489,sales_441,dbpedia,sales,1.0,True,True,True,gold
dbpedia_37802,sales_399,dbpedia,sales,0.8201644420623779,False,False,True,plm_check_confident_pos
