id1,id2,label
crossref-42385,dblp-08197,TRUE
crossref-51561,dblp-14489,TRUE
crossref-09630,dblp-09799,TRUE
crossref-38396,dblp-04393,TRUE
crossref-21163,dblp-06182,TRUE
crossref-39812,dblp-11491,TRUE
crossref-57298,dblp-08909,TRUE
crossref-36512,dblp-09009,TRUE
crossref-41320,dblp-08461,TRUE
crossref-41592,dblp-14843,TRUE
crossref-32749,dblp-09584,TRUE
crossref-40967,dblp-14898,TRUE
crossref-15477,dblp-07522,TRUE
crossref-57669,dblp-07671,TRUE
crossref-38039,dblp-04520,TRUE
crossref-14303,dblp-41929,TRUE
crossref-33033,dblp-10380,TRUE
crossref-32691,dblp-09638,TRUE
crossref-40886,dblp-13470,TRUE
crossref-41143,dblp-14799,TRUE
crossref-36510,dblp-08843,TRUE
crossref-41635,dblp-13453,TRUE
crossref-17986,dblp-41927,TRUE
crossref-06429,dblp-42072,TRUE
crossref-33041,dblp-10363,TRUE
crossref-02347,dblp-06482,TRUE
crossref-48049,dblp-12511,TRUE
crossref-60408,dblp-06382,TRUE
crossref-09847,dblp-09910,TRUE
crossref-39064,dblp-34573,TRUE
crossref-32775,dblp-09644,TRUE
crossref-42402,dblp-14840,TRUE
crossref-09533,dblp-09750,TRUE
crossref-11871,dblp-34213,TRUE
crossref-28387,dblp-42037,TRUE
crossref-54571,dblp-11931,TRUE
crossref-55751,dblp-10915,TRUE
crossref-00807,dblp-10714,TRUE
crossref-38070,dblp-04462,TRUE
crossref-34480,dblp-35397,TRUE
crossref-19726,dblp-07033,TRUE
crossref-13838,dblp-00603,TRUE
crossref-36883,dblp-13269,TRUE
crossref-27617,dblp-12575,TRUE
crossref-21169,dblp-06187,TRUE
crossref-19503,dblp-08634,TRUE
crossref-57290,dblp-08885,TRUE
crossref-15792,dblp-11592,TRUE
crossref-57404,dblp-09068,TRUE
crossref-59311,dblp-08815,TRUE
crossref-20203,dblp-10831,TRUE
crossref-10855,dblp-11719,TRUE
crossref-02683,dblp-05183,TRUE
crossref-09988,dblp-09690,TRUE
crossref-01012,dblp-10628,TRUE
crossref-37835,dblp-07491,TRUE
crossref-19133,dblp-10802,TRUE
crossref-17714,dblp-42063,TRUE
crossref-54562,dblp-11946,TRUE
crossref-33204,dblp-11623,TRUE
crossref-60416,dblp-04939,TRUE
crossref-37880,dblp-07618,TRUE
crossref-57289,dblp-09194,TRUE
crossref-06290,dblp-42021,TRUE
crossref-35339,dblp-17508,TRUE
crossref-60453,dblp-34944,TRUE
crossref-33073,dblp-30955,TRUE
crossref-07982,dblp-34340,TRUE
crossref-33766,dblp-21237,TRUE
crossref-29581,dblp-34619,TRUE
crossref-43164,dblp-23551,TRUE
crossref-32828,dblp-51254,TRUE
crossref-12525,dblp-51315,TRUE
crossref-23828,dblp-34508,TRUE
crossref-39713,dblp-41899,TRUE
crossref-03160,dblp-23539,TRUE
crossref-38976,dblp-33582,TRUE
crossref-52747,dblp-41553,TRUE
crossref-44231,dblp-17602,TRUE
crossref-21974,dblp-41928,TRUE
crossref-50693,dblp-34080,TRUE
crossref-32156,dblp-28395,TRUE
crossref-42843,dblp-41086,TRUE
crossref-39894,dblp-34615,TRUE
crossref-04891,dblp-48390,TRUE
crossref-53515,dblp-33940,TRUE
crossref-18904,dblp-30553,TRUE
crossref-24916,dblp-42011,TRUE
crossref-23686,dblp-34157,TRUE
crossref-55256,dblp-56223,TRUE
crossref-04831,dblp-41034,TRUE
crossref-50598,dblp-32874,TRUE
crossref-08842,dblp-48576,TRUE
crossref-12351,dblp-16867,TRUE
crossref-11755,dblp-17186,TRUE
crossref-40557,dblp-34547,TRUE
crossref-43093,dblp-25503,TRUE
crossref-38573,dblp-16859,TRUE
crossref-23679,dblp-17583,TRUE
crossref-27544,dblp-33848,TRUE
crossref-24727,dblp-41894,TRUE
crossref-57623,dblp-17482,TRUE
crossref-22506,dblp-16595,TRUE
crossref-21759,dblp-38595,TRUE
crossref-30205,dblp-55351,TRUE
crossref-44828,dblp-52961,TRUE
crossref-27360,dblp-16872,TRUE
crossref-60474,dblp-25883,TRUE
crossref-55725,dblp-34754,TRUE
crossref-10543,dblp-35156,TRUE
crossref-33332,dblp-51429,TRUE
crossref-40560,dblp-34806,TRUE
crossref-44295,dblp-48715,TRUE
crossref-17272,dblp-30744,TRUE
crossref-56034,dblp-16453,TRUE
crossref-02030,dblp-31925,TRUE
crossref-19034,dblp-35505,TRUE
crossref-44678,dblp-34562,TRUE
crossref-36827,dblp-16284,TRUE
crossref-33104,dblp-33316,TRUE
crossref-14162,dblp-60061,TRUE
crossref-56835,dblp-46011,TRUE
crossref-55989,dblp-34246,TRUE
crossref-21091,dblp-51311,TRUE
crossref-60461,dblp-30841,TRUE
crossref-42951,dblp-36904,TRUE
crossref-56208,dblp-34868,TRUE
crossref-57704,dblp-35875,TRUE
crossref-14107,dblp-56224,TRUE
crossref-24913,dblp-52736,TRUE
crossref-07143,dblp-48396,TRUE
crossref-22726,dblp-41501,TRUE
crossref-36313,dblp-32929,TRUE
crossref-59423,dblp-17281,TRUE
crossref-40473,dblp-52730,TRUE
crossref-39004,dblp-36909,TRUE
crossref-28428,dblp-40607,TRUE
crossref-24029,dblp-44198,TRUE
crossref-35058,dblp-34646,TRUE
crossref-24558,dblp-16308,TRUE
crossref-26543,dblp-18643,TRUE
crossref-16068,dblp-23866,TRUE
crossref-03404,dblp-32861,TRUE
crossref-49852,dblp-17555,TRUE
crossref-50367,dblp-18700,TRUE
crossref-48797,dblp-41816,TRUE
crossref-40096,dblp-36028,TRUE
crossref-13439,dblp-35194,TRUE
crossref-59173,dblp-34155,TRUE
crossref-26158,dblp-38886,TRUE
crossref-34957,dblp-34173,TRUE
crossref-18899,dblp-51054,TRUE
crossref-55838,dblp-16940,TRUE
crossref-14811,dblp-28390,TRUE
crossref-59417,dblp-34128,TRUE
crossref-33240,dblp-41206,TRUE
crossref-49375,dblp-33555,TRUE
crossref-26137,dblp-58365,TRUE
crossref-49524,dblp-17111,TRUE
crossref-18467,dblp-06334,TRUE
crossref-35424,dblp-24176,TRUE
crossref-54707,dblp-31382,TRUE
crossref-07146,dblp-33046,TRUE
crossref-57237,dblp-08904,TRUE
