entity_id,source,attribute,original_value,reason,knob,level
products_2_9885683,products_2,capacityGb,"2,000.0 GB",cell_collision_with_prior_knob,6,hard
products_2_28945201,products_2,capacityGb,1000.0 GB,cell_collision_with_prior_knob,6,hard
products_2_20024247,products_2,capacityGb,1000.0 GB,cell_collision_with_prior_knob,6,hard
products_2_85682397,products_2,capacityGb,480.0 GB,cell_collision_with_prior_knob,6,hard
products_2_69662078,products_2,capacityGb,"1,862.65 GiB",cell_collision_with_prior_knob,6,hard
products_2_42633194,products_2,capacityGb,2000000 MB,cell_collision_with_prior_knob,6,hard
products_2_18162965,products_2,capacityGb,8000.0 GB,cell_collision_with_prior_knob,6,hard
products_2_50331120,products_2,capacityGb,10000.0,cell_collision_with_prior_knob,6,hard
products_2_46332445,products_2,capacityGb,1862.65 GiB,cell_collision_with_prior_knob,6,hard
products_2_52572370,products_2,capacityGb,525000 MB,cell_collision_with_prior_knob,6,hard
products_2_96029766,products_2,capacityGb,4000.0,cell_collision_with_prior_knob,6,hard
products_2_93509536,products_2,capacityGb,3725.29,cell_collision_with_prior_knob,6,hard
products_2_32723557,products_2,capacityGb,931.32,cell_collision_with_prior_knob,6,hard
products_2_8067918,products_2,capacityGb,10000.0,numeric_jitter_exhausted_retries,6,hard
products_2_17046235,products_2,capacityGb,"8,000 MB",cell_collision_with_prior_knob,6,hard
products_2_2406635,products_2,capacityGb,500.0 GB,cell_collision_with_prior_knob,6,hard
products_2_51318537,products_2,capacityGb,128000,cell_collision_with_prior_knob,6,hard
products_2_74424274,products_2,capacityGb,500.0,cell_collision_with_prior_knob,6,hard
products_2_44178154,products_2,capacityGb,512.0,numeric_jitter_exhausted_retries,6,hard
products_2_35628138,products_2,capacityGb,2000.0,cell_collision_with_prior_knob,6,hard
products_2_37217536,products_2,capacityGb,500.0,numeric_jitter_exhausted_retries,6,hard
products_2_7197167,products_2,capacityGb,"240,000 MB",cell_collision_with_prior_knob,6,hard
products_2_49626504,products_2,capacityGb,"2,000,000 MB",cell_collision_with_prior_knob,6,hard
products_2_40849884,products_2,capacityGb,11175.87,cell_collision_with_prior_knob,6,hard
products_2_32868569,products_2,capacityGb,1862.65 GiB,cell_collision_with_prior_knob,6,hard
products_2_77129132,products_2,capacityGb,29.80,cell_collision_with_prior_knob,6,hard
products_2_3967869,products_2,capacityGb,6000.0,cell_collision_with_prior_knob,6,hard
products_2_7210030,products_2,capacityGb,1862.65,cell_collision_with_prior_knob,6,hard
products_2_27706666,products_2,capacityGb,1862.65,cell_collision_with_prior_knob,6,hard
products_2_44526661,products_2,capacityGb,256.0,numeric_jitter_exhausted_retries,6,hard
products_2_47589506,products_2,capacityGb,3725.29,cell_collision_with_prior_knob,6,hard
products_2_65482576,products_2,capacityGb,3000.0,cell_collision_with_prior_knob,6,hard
products_2_29200246,products_2,capacityGb,279.40 GiB,cell_collision_with_prior_knob,6,hard
products_2_25190853,products_2,capacityGb,1000000,cell_collision_with_prior_knob,6,hard
products_2_10397588,products_2,capacityGb,372.53 GiB,cell_collision_with_prior_knob,6,hard
products_2_22454181,products_2,capacityGb,"1,000.0 GB",cell_collision_with_prior_knob,6,hard
products_2_14720640,products_2,capacityGb,"1,862.65 GiB",cell_collision_with_prior_knob,6,hard
products_2_3564915,products_2,capacityGb,1000.0,numeric_jitter_exhausted_retries,6,hard
products_2_78811789,products_2,capacityGb,1000.0,cell_collision_with_prior_knob,6,hard
products_2_14953157,products_2,capacityGb,2000.0,cell_collision_with_prior_knob,6,hard
products_2_53105255,products_2,capacityGb,"4,000.0 GB",cell_collision_with_prior_knob,6,hard
products_2_32534439,products_2,capacityGb,8000.0,cell_collision_with_prior_knob,6,hard
products_2_25298494,products_2,capacityGb,238.42 GiB,cell_collision_with_prior_knob,6,hard
products_2_77339323,products_2,capacityGb,"4,000,000 MB",cell_collision_with_prior_knob,6,hard
products_2_15445522,products_2,capacityGb,59.60 GiB,cell_collision_with_prior_knob,6,hard
products_2_96833745,products_2,capacityGb,14.90 GiB,cell_collision_with_prior_knob,6,hard
products_2_94735407,products_2,capacityGb,59.60,cell_collision_with_prior_knob,6,hard
products_2_4004646,products_2,capacityGb,2000.0,numeric_jitter_exhausted_retries,6,hard
products_2_52533443,products_2,chipset,GeForce RTX 2060,cell_collision_with_prior_knob,6,hard
products_2_6988926,products_2,chipset,RTX 2060,cell_collision_with_prior_knob,6,hard
products_2_23373474,products_2,chipset,1660 GTX GeForce,cell_collision_with_prior_knob,6,hard
products_2_75038427,products_2,connectionType,M.2,operator_taxonomy_walk_no_effect,6,hard
products_2_31064439,products_2,currency,NOK,closeness_floor_exhausted_retries,6,hard
products_2_30928122,products_2,depthMm,80.5,numeric_jitter_exhausted_retries,6,hard
products_2_94022712,products_2,depthMm,80.0,numeric_jitter_exhausted_retries,6,hard
products_2_31831570,products_2,depthMm,215.0,numeric_jitter_exhausted_retries,6,hard
k04__within_dup__products_2__products_1_48201867,products_2,depthMm,198.0,numeric_jitter_exhausted_retries,6,hard
products_2_52535728,products_2,descriptionText,"Samsung MZ-76Q2T0BW 860 QVO 2TB 2.5\"" SATA III SSD :: (Components > SSD Solid State Drive)SSD 860 QVO PerformanceQuality and Value Optimised SSDSpeed Up to a New NormalTrusted ReliabilityTB-level capacity",cell_collision_with_prior_knob,6,hard
products_2_28719555,products_2,descriptionText,2.5-inch 1TB SATA3 NAS HDD (MB),cell_collision_with_prior_knob,6,hard
products_2_90724689,products_2,descriptionText,Real buy SSD with a capacity of With Super Fluid performance due to it's SATA III interface and super Smooth 550Mbps read speed .,cell_collision_with_prior_knob,6,hard
products_2_52533443,products_2,descriptionText,"Delivering the latest NVIDIA Turing gaming experience in its purest form, the ASUS Dual RTX 2060 SUPER EVO V2 melds performance and simplicity like no other. Leveraging advanced cooling technologies derived from flagship graphics cards, the Dual opts for substance over style, the perfect choice for a well-balanced build. Buckle up and engage cutting-edge gaming prowess.",cell_collision_with_prior_knob,6,hard
products_2_65522425,products_2,descriptionText,FEATURES:Memory 10GB TBCMHz GDDR6XCuda Cores: 8704VR ReadyPhysX/CUDA EnabledNVIDIA Ampere8nm ProcessReal-Time Ray Tracing3 Years Warranty.,closeness_floor_exhausted_retries,6,hard
products_2_11343029,products_2,descriptionText,buy internal best Hard disk for desktop or server pc online in UAE- WD 6 Terabyte Black Caviar HDD SATA 3.5 - WD6003FZBX. buy storage devices at the best price online from shopkees.com,cell_collision_with_prior_knob,6,hard
products_2_2024149,products_2,descriptionText,"Turbo RTX2060S-8G-EVO graphics card with GeForce RTX 2060 SUPER, 8 GB GDDR6, 256-bit bus, 7680 x 4320 pixels, PCI Express 3.0 connectivity",cell_collision_with_prior_knob,6,hard
products_2_38561950,products_2,descriptionText,Conquer tough workloads with enterprise-grade WD Gold HDDs. 14TB formatted CapacityEnhanced reliability with up to 2.5M hours MTBFSpecifically mind for use in enterprise-grade data centers and storage systemsImprove performance with our vibration protection technologyGet peace of designed with a 5-year limited warranty,cell_collision_with_prior_knob,6,hard
products_2_97430094,products_2,descriptionText,Buy Metal Flash Drive OTG Pen Drive for iPhone & Android at dealterrum.com! Free shipping to 185 countries. 45 days money back guarantee.,cell_collision_with_prior_knob,6,hard
products_2_74533679,products_2,descriptionText,"High-End-Gaming-Grafikkarte von Sapphire, Radeon RX 5600 XT, max. 1620 MHz GPU-Boost-Takt im Performance-Modus, 6 Gigabyte GDDR6-Speicher, 3x DisplayPort 1.4 / 1x HDMI, Duallüfter-Kühlerdesign",cell_collision_with_prior_knob,6,hard
products_2_36173284,products_2,descriptionText,"Toshiba DT01ACA200 2TB 7200RPM SATA3/SATA 6.0 GB/s 64MB Hard Drive (3.5 inch)The SATA interface 7,200 RPM desktop series drives are targeted at desktop all-in-one and gaming PCs, home servers, external HDDs, and consumer electronics such as set-top boxes and digital video recorders.. Serial ATA (SATA) is a serial interface that can operate at speeds up to 6Gb/s.SATA is scalable and enables easy integration, high performance, and efficient system designs. SATA is the evolutionary replacement for the Parallel ATA (PATA) storage interface..",cell_collision_with_prior_knob,6,hard
products_2_11732386,products_2,descriptionText,"1408 stream processors with an 1845 MHz boost clock. Includes GDDR6 memory on a 128-bit bus, a 14000 MHz memory clock, three DisplayPort outputs, one HDMI output, and a 3-year warranty.",cell_collision_with_prior_knob,6,hard
products_2_54337235,products_2,formFactor,Low Profile,closeness_floor_exhausted_retries,6,hard
products_2_9857576,products_2,heightMm,133.0,numeric_jitter_exhausted_retries,6,hard
products_2_65401204,products_2,heightMm,27.9,numeric_jitter_exhausted_retries,6,hard
products_2_75669598,products_2,heightMm,26.0,numeric_jitter_exhausted_retries,6,hard
products_2_35628138,products_2,heightMm,2.4,numeric_jitter_exhausted_retries,6,hard
products_2_35831837,products_2,heightMm,10.5,numeric_jitter_exhausted_retries,6,hard
products_2_674989,products_2,heightMm,124.0,numeric_jitter_exhausted_retries,6,hard
products_2_14720640,products_2,heightMm,16.5,numeric_jitter_exhausted_retries,6,hard
products_2_18162965,products_2,interfaceType,Micro-USB 3.0 (Micro-B 10-pin),closeness_floor_exhausted_retries,6,hard
products_2_11343029,products_2,interfaceType,SATA III,closeness_floor_exhausted_retries,6,hard
products_2_63895377,products_2,interfaceType,M.2,closeness_floor_exhausted_retries,6,hard
products_2_80184260,products_2,interfaceType,NVMe,closeness_floor_exhausted_retries,6,hard
products_2_87012760,products_2,modelName,Gaming GeForce RTX 2080 Ti Blower-style graphics card,cell_collision_with_prior_knob,6,hard
products_2_50560569,products_2,modelName,Super Geforce GTX1660 Gaming,cell_collision_with_prior_knob,6,hard
products_2_7654904,products_2,modelName,Red,cell_collision_with_prior_knob,6,hard
products_2_34223096,products_2,modelName,Plus EVO 970,cell_collision_with_prior_knob,6,hard
k02_noncorner_products_00001__products_2,products_2,modelName,27,cell_collision_with_prior_knob,6,hard
products_2_31237395,products_2,mpn,DTDUO3C/32GB,closeness_floor_exhausted_retries,6,hard
products_2_46019781,products_2,priceAmount,127.52,cell_collision_with_prior_knob,6,hard
products_2_87689104,products_2,priceAmount,436.07,cell_collision_with_prior_knob,6,hard
products_2_63373198,products_2,priceAmount,52.8,cell_collision_with_prior_knob,6,hard
products_2_67969093,products_2,priceAmount,"24,482.27",cell_collision_with_prior_knob,6,hard
products_2_28945201,products_2,priceAmount,390.19,cell_collision_with_prior_knob,6,hard
products_2_20024247,products_2,priceAmount,185.0,numeric_jitter_exhausted_retries,6,hard
products_2_55419504,products_2,priceAmount,67.52,cell_collision_with_prior_knob,6,hard
products_2_21773522,products_2,priceAmount,"5 134,0",cell_collision_with_prior_knob,6,hard
products_2_55562405,products_2,priceAmount,249.99,cell_collision_with_prior_knob,6,hard
products_2_75651957,products_2,priceAmount,531.75,cell_collision_with_prior_knob,6,hard
products_2_11411470,products_2,priceAmount,303.24,cell_collision_with_prior_knob,6,hard
products_2_95560516,products_2,priceAmount,14.79,numeric_jitter_exhausted_retries,6,hard
products_2_3713348,products_2,priceAmount,60.22,cell_collision_with_prior_knob,6,hard
products_2_45329323,products_2,priceAmount,62.26,cell_collision_with_prior_knob,6,hard
products_2_18942420,products_2,priceAmount,2040.30,cell_collision_with_prior_knob,6,hard
products_2_28204172,products_2,priceAmount,386.38,cell_collision_with_prior_knob,6,hard
products_2_25091743,products_2,priceAmount,3.99,numeric_jitter_exhausted_retries,6,hard
products_2_68299912,products_2,priceAmount,177.42,cell_collision_with_prior_knob,6,hard
products_2_26458543,products_2,priceAmount,1890.0,cell_collision_with_prior_knob,6,hard
products_2_29162459,products_2,priceAmount,219.99,cell_collision_with_prior_knob,6,hard
products_2_6095121,products_2,priceAmount,59.0,cell_collision_with_prior_knob,6,hard
products_2_9437121,products_2,priceAmount,15.29,cell_collision_with_prior_knob,6,hard
products_2_76179137,products_2,priceAmount,654.0,numeric_jitter_exhausted_retries,6,hard
products_2_25538622,products_2,priceAmount,0.02,cell_collision_with_prior_knob,6,hard
products_2_37217536,products_2,priceAmount,303.49,cell_collision_with_prior_knob,6,hard
products_2_54919577,products_2,priceAmount,115.72,cell_collision_with_prior_knob,6,hard
products_2_98380830,products_2,priceAmount,314.0,cell_collision_with_prior_knob,6,hard
products_2_49626504,products_2,priceAmount,529.0,cell_collision_with_prior_knob,6,hard
products_2_23403721,products_2,priceAmount,1560.06,cell_collision_with_prior_knob,6,hard
products_2_64696513,products_2,priceAmount,97.75,operator_taxonomy_walk_no_effect,6,hard
products_2_40849884,products_2,priceAmount,878.60,cell_collision_with_prior_knob,6,hard
products_2_3967869,products_2,priceAmount,230.35,cell_collision_with_prior_knob,6,hard
products_2_17569343,products_2,priceAmount,14.29,numeric_jitter_exhausted_retries,6,hard
products_2_60595000,products_2,priceAmount,448.0,cell_collision_with_prior_knob,6,hard
products_2_79372881,products_2,priceAmount,"1,010.57",cell_collision_with_prior_knob,6,hard
products_2_27706666,products_2,priceAmount,648.94,cell_collision_with_prior_knob,6,hard
products_2_81037144,products_2,priceAmount,0.49,cell_collision_with_prior_knob,6,hard
products_2_5623956,products_2,priceAmount,946.82,cell_collision_with_prior_knob,6,hard
products_2_24504666,products_2,priceAmount,99.18,cell_collision_with_prior_knob,6,hard
products_2_84035169,products_2,priceAmount,140.80,cell_collision_with_prior_knob,6,hard
products_2_25190853,products_2,priceAmount,175.98,cell_collision_with_prior_knob,6,hard
products_2_18093967,products_2,priceAmount,31.95,numeric_jitter_exhausted_retries,6,hard
products_2_24225119,products_2,priceAmount,440.01,cell_collision_with_prior_knob,6,hard
products_2_57869110,products_2,priceAmount,106.86,cell_collision_with_prior_knob,6,hard
products_2_18885161,products_2,priceAmount,"5,272.28",cell_collision_with_prior_knob,6,hard
products_2_95268181,products_2,priceAmount,99999.99,cell_collision_with_prior_knob,6,hard
products_2_11565762,products_2,priceAmount,130.01,cell_collision_with_prior_knob,6,hard
products_2_85936005,products_2,priceAmount,12914.16,cell_collision_with_prior_knob,6,hard
products_2_7654904,products_2,priceAmount,78.03,cell_collision_with_prior_knob,6,hard
products_2_1830308,products_2,priceAmount,70.49,cell_collision_with_prior_knob,6,hard
products_2_52506583,products_2,priceAmount,60276.72,cell_collision_with_prior_knob,6,hard
products_2_11732386,products_2,priceAmount,275.43,cell_collision_with_prior_knob,6,hard
products_2_87235806,products_2,priceAmount,273.21,cell_collision_with_prior_knob,6,hard
products_2_16091824,products_2,priceAmount,2696.0,cell_collision_with_prior_knob,6,hard
products_2_24007702,products_2,priceAmount,18.90,cell_collision_with_prior_knob,6,hard
products_2_54694203,products_2,priceAmount,55.52,cell_collision_with_prior_knob,6,hard
products_2_80777208,products_2,priceAmount,104.99,cell_collision_with_prior_knob,6,hard
products_2_33450282,products_2,priceAmount,19.34,cell_collision_with_prior_knob,6,hard
k02_noncorner_products_00003__products_2,products_2,priceAmount,241.52,cell_collision_with_prior_knob,6,hard
products_2_75669597,products_2,productCategory,USB_STICK,closeness_floor_exhausted_retries,6,hard
products_2_34412534,products_2,readSpeedMbps,3500.0,cell_collision_with_prior_knob,6,hard
products_2_35384524,products_2,readSpeedMbps,555.0 MB/s,cell_collision_with_prior_knob,6,hard
products_2_66310001,products_2,readSpeedMbps,0.56,cell_collision_with_prior_knob,6,hard
products_2_10434912,products_2,readSpeedMbps,2300000 KB/s,cell_collision_with_prior_knob,6,hard
products_2_46332445,products_2,readSpeedMbps,3.20,cell_collision_with_prior_knob,6,hard
products_2_75153586,products_2,readSpeedMbps,545.0,numeric_jitter_exhausted_retries,6,hard
products_2_33848192,products_2,readSpeedMbps,20.0 MB/s,cell_collision_with_prior_knob,6,hard
products_2_14448756,products_2,readSpeedMbps,3100.0 MB/s,cell_collision_with_prior_knob,6,hard
products_2_89332311,products_2,readSpeedMbps,530.0,closeness_floor_exhausted_retries,6,hard
products_2_85936005,products_2,readSpeedMbps,2.50 GB/s,cell_collision_with_prior_knob,6,hard
products_2_44989963,products_2,readSpeedMbps,1800000 KB/s,cell_collision_with_prior_knob,6,hard
products_2_56782191,products_2,titleAndDescription,ST600MP0005 Seagate Enterprise Performance 15K RPM 600GB SAS-12GBPS 128MB Buffer 512N 2.5Inch Internal Hard Disk Drive. New Bulk Pack.. Description: General Information:Manufacturer : Seagate Technology Manufacturer Part : ST600MP0005Type : Hard Disk Drive (HDD)Sub-Type : SAS-12GBPSProduct Line : Enterprise Performance 15K HDD TECHNICAL INFORMATION : Storage Capacity: 600 GB Form Factor : 2.5 Inch Interface : SAS Number Of Heads : 6 Number Of Disks : 3 PERFORMANCE : Rotational Speed : 15000 RPM Average Latency : 2 MS,cell_collision_with_prior_knob,6,hard
products_2_78715069,products_2,titleAndDescription,"Gigabyte GeForce GT 1030 DirectX 12 PCI Express graphics card in black, model GV-N1030OC-2GI. Includes 2GB of 64-bit GDDR5 memory, with a 1290 MHz core clock in OC mode, 1265 MHz in gaming mode, and a 1544 MHz boost clock in OC mode.",cell_collision_with_prior_knob,6,hard
products_2_74450918,products_2,titleAndDescription,"MSI GT 710 1GD3H LP HDMI DVI-D D-Sub. Description: Lower temperature and higher efficiencyExtreme low ESRLarge heat sink covers the area of GPU and memoryProviding the best environment for gaming and multimediaLow profile design saves more spacesUser can build slim or smaller system easierProduct Description MSI GT 710 1GD3H LP graphics card - GF GT 710 - 1 Gigabyte Device Type Graphics card - low profile Bus Type PCI Express 2.0 x16 Graphics Engine NVIDIA GeForce GT 710 Memory 1 GB DDR3 Core Clock 954 MHz Effective Memory Clock 1.6 GHz RAMDAC 400 MHz Memory Interface 64-bit Max Resolution 4096 x 2160 Max Monitors Supported 2 Interfaces DVI-D (dual link)HDMIVGA API Supported DirectX 12, OpenGL 4.5 Dimensions (WxDxH) 1.9 cm x 14.6 cm x 6.9 cm",cell_collision_with_prior_knob,6,hard
products_2_72261484,products_2,titleAndDescription,Seagate Backup Plus Hub 10TB HDD. Description: Application:Desktop|Colour:Black|Connectors:1 x USB 3.0|Capacity:10 TB|Special cable|Product USB hub|Weight:1.06 kg|Dimensions (W x H x D):118 x 41 x 198 mm|Includes:USB connection features:Integrated type:External HDD|,cell_collision_with_prior_knob,6,hard
products_2_8786685,products_2,titleAndDescription,"Seagate Nytro 1551 SSD Internal SATA Drive (XA1920ME10063). Description: Seagate Nytro 1551 1.92TB2.5\"" SSD Internal SATA Drive (XA1920ME10063)",cell_collision_with_prior_knob,6,hard
products_2_51105243,products_2,titleAndDescription,"GIGABYTE GeForce GTX 1660 Ti OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N166TOC-6GD Video Card. Description: GIGABYTE GeForce GTX 1660 Ti OC 6G Graphics Card, 2 x Fans, 6GB 192-Bit GDDR6, GV-N166TOC-6GD Video Card",cell_collision_with_prior_knob,6,hard
products_2_44178154,products_2,titleAndDescription,"ADATA XPG SX6000 Pro PCIe M.2 2280 SSD, 512GB. Description: XPG SX6000 Pro is an internal PCIe Gen3x4 M.2 2280 solid-state drive (SSD) with NVMe 1.3 support, HMB (Host Memory Buffer), and SLC caching. Its single-sided 2.15 mm-thick design makes it slimmer than standard M.2 SSDs, so it suits notebooks, small-form-factor desktops, and some ultrabooks. Read/write speeds reach up to 2100/1500 MB/s, with random performance up to 250K/240K IOPS. Uses 3D TLC NAND Flash and includes a 5-year warranty. 512GB",cell_collision_with_prior_knob,6,hard
products_2_3967869,products_2,titleAndDescription,"Western Digital Red Pro 6TB SATA III Capacity Hard Drive - 7200RPM. Description: Enormous 6TB HDD Drive 3.5\""",cell_collision_with_prior_knob,6,hard
products_2_10000671,products_2,titleAndDescription,"MZ-V6E500BW Samsung 960 Evo M.2 500GB Nvme PCI Express 3.0 X4 Internal Solid State Drive. New Retail Factory Sealed With Full Manufacturer Warranty.. Description: General Information : Manufacturer : Samsung Manufacturer Model : MZ-V6E500BW Product Line : 960 EVO M.2 Product Type : Solid State Drive Key Features : Storage Capacity : 500GB Interface : Pci Express 3.0 X4 (Nvme) - M.2 Card Bytes Per Sector : 256 Features : Trim Support, Sleep Mode, Auto Garbage Collection Algorithm, Turbowrite Technology, V-NAND TECHNOLOGY, Edrive, Nvm Express (NVME), S.M.A.R.T., 256-BIT AES, IEEE 1667 Performance : Internal Data Rate : 3200 (READ) / 1800 MBPS (WRITE) Maximum 4kb Random Write : 330000 IOPS Maximum 4KB Random Read : 330000 IOPS Mtbf : 1,500,000 Hours",cell_collision_with_prior_knob,6,hard
products_2_69601386,products_2,titleAndDescription,WD 2TB Gaming Portable HDD for PS4. Description: It's $27 under list,cell_collision_with_prior_knob,6,hard
products_2_11565762,products_2,titleAndDescription,"WD Blue 250GB - [WDS250G1B0A] SSD. Description: -, (Solid, 2.5\"", 250GB, Blue, Drive), SATA, SSD, State, WD, Western Digital, [WDS250G1B0A]",cell_collision_with_prior_knob,6,hard
products_2_85936005,products_2,titleAndDescription,"GIGABYTE 1TB M.2 NVMe. Description: CAPACITY1 TBFORM FACTORM.2Features Form Factor: M.2 2280 Interface: PCI-Express 3.0 x4, NVMe 1.3 Total Capacity: 1TB* Warranty: Limited 5-year or 1600TBW Sequential Read Speed : up to 2500 MB/s Sequential Write speed : up to 2100 MB/s HMB (Host Memory Buffer) supported TRIM & S.M.A.R.T supportedHost Memory Buffer (HMB)The Host Memory Buffer (HMB) feature utilizes the DMA (Direct Memory Access) of PCI Express to allow SSDs to use some of the DRAM on PC system, instead of requiring the SSD to bring its own DRAM.Breaking the barriers of SATA limitations (1TB)Outstanding performance GIGABYTE NVMe SSD provides performance for your daily computing tasks, boast of best controller & NAND flash that provide. Sequential read speeds up to 2500 MB/s. Sequential write speeds up to 2100 MB/s. GIGABYTE M.2 PCIe SSD gives you faster data transferring experience compared to 2.5\"" SATA solid state drive.SSD Tool BoxThe newly updated SSD Tool Box is an application that helps users monitor SSD Status, provides general information such as model name, FW version, health condition, drive optimization and also detects sensor temperature. Moreover, users can clear all the data with the Secure Erase function. You can download the SSD Tool Box from the Support.Reliability You Can Trust - 5 Years Limited WarrantyGIGABYTE NVMe SSDs possess both high data transferring speed and enhanced endurance, providing durable MTBF* of 1.5 million hours and 5 years or 1600TBW** limited warranty***. SpecificationsModelGP-GSM2NE3100TNTDInterfacePCI-Express 3.0 x4, NVMe 1.3Form FactorM.2 2280Total Capacity1TBNANDNAND FlashExternal DDR CacheN/ASequential Read speedUp to 2500 MB/sSequential Write speedUp to 2100 MB/sRandom Read IOPSUp to 295KRandom Write IOPSUp to 430KDimension (W x H x L)80 x subject x 2.3 mmMean time between failure (MTBF)1.5M hoursPower Consumption (Active)Avg. read : 3.5W ; Write : 3.3WPower Consumption (Idle)2.1mwTemperature (Operating)0°C to 70°CTemperature (Storage)-40°C to 85°CWarranty5 YearsNote***Features, Price and Specifications are 22 to change without notice.",cell_collision_with_prior_knob,6,hard
products_2_68759701,products_2,titleAndDescription,"WD My Passport USB 3.0 Portable Hard Drive Orange 4TB. Description: The 4TB WD My Passport USB 3.0 Portable Hard Drive in Orange features auto back-up, protection and Western Digital also include a 3 year warranty",cell_collision_with_prior_knob,6,hard
k02_noncorner_products_00000__products_2,products_2,titleAndDescription,"LumenArc Studio Dock: a portable archival storage dock offering 12TB capacity, USB-C 3.2, and write protection",cell_collision_with_prior_knob,6,hard
products_2_84470461,products_2,vramGb,4.0 GB,cell_collision_with_prior_knob,6,hard
products_2_46019781,products_2,vramGb,8.0,cell_collision_with_prior_knob,6,hard
products_2_45490011,products_2,vramGb,2.0 GB,cell_collision_with_prior_knob,6,hard
products_2_74450918,products_2,vramGb,1000,cell_collision_with_prior_knob,6,hard
products_2_54337235,products_2,vramGb,2000 MB,cell_collision_with_prior_knob,6,hard
products_2_9479922,products_2,vramGb,4000 MB,cell_collision_with_prior_knob,6,hard
products_2_23008303,products_2,vramGb,8.0 GB,cell_collision_with_prior_knob,6,hard
products_2_47954011,products_2,vramGb,8000 MB,cell_collision_with_prior_knob,6,hard
products_2_25046006,products_2,vramGb,6.0 GB,cell_collision_with_prior_knob,6,hard
products_2_69504913,products_2,vramGb,8000,cell_collision_with_prior_knob,6,hard
products_2_21573651,products_2,vramGb,6000 MB,cell_collision_with_prior_knob,6,hard
products_2_4241237,products_2,vramGb,7.45,cell_collision_with_prior_knob,6,hard
products_2_72212864,products_2,vramGb,8.0 GB,cell_collision_with_prior_knob,6,hard
products_2_35594664,products_2,vramGb,22.35 GiB,cell_collision_with_prior_knob,6,hard
products_2_6737771,products_2,vramGb,8000 MB,cell_collision_with_prior_knob,6,hard
products_2_12476892,products_2,weightG,280.0,numeric_jitter_exhausted_retries,6,hard
products_2_16191031,products_2,weightG,51.0,numeric_jitter_exhausted_retries,6,hard
products_2_74450918,products_2,widthMm,690.0,numeric_jitter_exhausted_retries,6,hard
products_2_53474596,products_2,widthMm,23.5,numeric_jitter_exhausted_retries,6,hard
products_2_35250546,products_2,widthMm,101.8,numeric_jitter_exhausted_retries,6,hard
products_2_75669597,products_2,widthMm,100.0,numeric_jitter_exhausted_retries,6,hard
products_2_26080171,products_2,writeSpeedMbps,3200.0,cell_collision_with_prior_knob,6,hard
products_2_62604633,products_2,writeSpeedMbps,1.90 GB/s,cell_collision_with_prior_knob,6,hard
products_2_52572370,products_2,writeSpeedMbps,"510,000 KB/s",cell_collision_with_prior_knob,6,hard
products_2_44526661,products_2,writeSpeedMbps,0.53 GB/s,cell_collision_with_prior_knob,6,hard
products_2_68724654,products_2,writeSpeedMbps,6000,cell_collision_with_prior_knob,6,hard
products_2_10000671,products_2,writeSpeedMbps,1800000,cell_collision_with_prior_knob,6,hard
products_2_17331329,products_2,writeSpeedMbps,0.53 GB/s,cell_collision_with_prior_knob,6,hard
products_2_45589461,products_2,writeSpeedMbps,300.0 MB/s,cell_collision_with_prior_knob,6,hard
products_2_6540379,products_2,writeSpeedMbps,1000.0,cell_collision_with_prior_knob,6,hard
products_2_94735407,products_2,writeSpeedMbps,40.0,cell_collision_with_prior_knob,6,hard
products_2_44989963,products_2,writeSpeedMbps,1800000 KB/s,cell_collision_with_prior_knob,6,hard
products_3_86850217,products_3,Brand,Corsair Gaming,cell_collision_with_prior_knob,6,hard
products_3_89550243,products_3,Brand,A-DATA,cell_collision_with_prior_knob,6,hard
products_3_86084034,products_3,CapacityGB,"120,000 MB",cell_collision_with_prior_knob,6,hard
products_3_55714499,products_3,CapacityGB,128.0 GB,cell_collision_with_prior_knob,6,hard
products_3_84153542,products_3,CapacityGB,512.0,numeric_jitter_exhausted_retries,6,hard
products_3_11220932,products_3,CapacityGB,6000000,cell_collision_with_prior_knob,6,hard
products_3_42354688,products_3,CapacityGB,4000000,cell_collision_with_prior_knob,6,hard
products_3_37330291,products_3,CapacityGB,500000,cell_collision_with_prior_knob,6,hard
products_3_27307306,products_3,CapacityGB,"2,000,000 MB",cell_collision_with_prior_knob,6,hard
products_3_22045929,products_3,CapacityGB,931.32 GiB,cell_collision_with_prior_knob,6,hard
products_3_10391772,products_3,CapacityGB,1862.65,cell_collision_with_prior_knob,6,hard
products_3_25975914,products_3,CapacityGB,931.32,cell_collision_with_prior_knob,6,hard
products_3_29955103,products_3,CapacityGB,"1,000,000 MB",cell_collision_with_prior_knob,6,hard
products_3_3323779,products_3,CapacityGB,3840.0,numeric_jitter_exhausted_retries,6,hard
products_3_52948166,products_3,CapacityGB,111.76 GiB,cell_collision_with_prior_knob,6,hard
products_3_72117315,products_3,CapacityGB,238.42 GiB,cell_collision_with_prior_knob,6,hard
products_3_64643472,products_3,CapacityGB,2000000 MB,cell_collision_with_prior_knob,6,hard
products_3_41167879,products_3,CapacityGB,2000.0 GB,cell_collision_with_prior_knob,6,hard
products_3_42834782,products_3,CapacityGB,"64,000 MB",cell_collision_with_prior_knob,6,hard
products_3_4121449,products_3,CapacityGB,250.0,cell_collision_with_prior_knob,6,hard
products_3_96449907,products_3,CapacityGB,4000000,cell_collision_with_prior_knob,6,hard
