id1,id2,source_1,source_2,score,in_gold,in_human,in_ditto,decision_path
dbpedia_25701,metacritic_15889,dbpedia,metacritic,0.16230188310146332,False,True,False,plm_check_llm_yes
dbpedia_25703,metacritic_20059,dbpedia,metacritic,0.8391245603561401,False,True,True,agreement
dbpedia_25708,metacritic_2436,dbpedia,metacritic,0.9488807916641235,False,False,True,plm_check_llm_yes
dbpedia_25712,metacritic_18716,dbpedia,metacritic,0.8632360696792603,False,True,True,agreement
dbpedia_25715,metacritic_6150,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_25728,metacritic_4742,dbpedia,metacritic,0.9688419103622437,False,True,True,agreement
dbpedia_25737,metacritic_9479,dbpedia,metacritic,0.6818954944610596,False,False,True,plm_check_llm_yes
dbpedia_25753,metacritic_3764,dbpedia,metacritic,0.9769514203071594,False,True,True,agreement
dbpedia_25755,metacritic_17737,dbpedia,metacritic,0.6749893426895142,False,True,True,agreement
dbpedia_25757,metacritic_18915,dbpedia,metacritic,0.9756279587745667,False,True,True,agreement
dbpedia_25758,metacritic_2089,dbpedia,metacritic,0.8476599454879761,False,True,True,agreement
dbpedia_25760,metacritic_11691,dbpedia,metacritic,0.7926416397094727,False,True,True,agreement
dbpedia_25775,metacritic_12759,dbpedia,metacritic,0.9333375096321106,False,True,True,agreement
dbpedia_25781,metacritic_2551,dbpedia,metacritic,0.8698754906654358,False,False,True,plm_check_llm_yes
dbpedia_25789,metacritic_2748,dbpedia,metacritic,0.5714977979660034,False,False,True,plm_check_llm_yes
dbpedia_25791,metacritic_832,dbpedia,metacritic,0.8048574924468994,False,False,True,plm_check_llm_yes
dbpedia_25796,metacritic_5501,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_258,metacritic_149,dbpedia,metacritic,0.9674580097198486,False,False,True,plm_check_llm_yes
dbpedia_25801,metacritic_6285,dbpedia,metacritic,0.8683314323425293,False,False,True,plm_check_llm_yes
dbpedia_2581,metacritic_4159,dbpedia,metacritic,0.4024510383605957,False,True,False,plm_check_llm_yes
dbpedia_25810,metacritic_6218,dbpedia,metacritic,0.9795445799827576,False,True,True,agreement
dbpedia_25811,metacritic_10420,dbpedia,metacritic,0.9357093572616577,False,True,True,agreement
dbpedia_25824,metacritic_7304,dbpedia,metacritic,0.906258225440979,False,True,True,agreement
dbpedia_25825,metacritic_3215,dbpedia,metacritic,0.9854910373687744,False,True,True,agreement
dbpedia_25828,metacritic_10173,dbpedia,metacritic,0.89943927526474,False,True,True,agreement
dbpedia_25835,metacritic_9627,dbpedia,metacritic,0.9611780047416687,False,True,True,agreement
dbpedia_25852,metacritic_7311,dbpedia,metacritic,0.8017153143882751,False,False,True,plm_check_llm_yes
dbpedia_25853,metacritic_14650,dbpedia,metacritic,0.7838878631591797,False,False,True,plm_check_llm_yes
dbpedia_25853,metacritic_15730,dbpedia,metacritic,0.7144231200218201,False,False,True,plm_check_llm_yes
dbpedia_25853,metacritic_9000,dbpedia,metacritic,0.9320346117019653,False,False,True,plm_check_llm_yes
dbpedia_25868,metacritic_18975,dbpedia,metacritic,0.8457308411598206,False,True,True,agreement
dbpedia_25869,metacritic_15308,dbpedia,metacritic,0.950314462184906,False,False,True,plm_check_llm_yes
dbpedia_2587,metacritic_6166,dbpedia,metacritic,0.983212411403656,False,True,True,agreement
dbpedia_25888,metacritic_7540,dbpedia,metacritic,0.7761319279670715,False,False,True,plm_check_llm_yes
dbpedia_25890,metacritic_12127,dbpedia,metacritic,0.7141098976135254,False,True,True,agreement
dbpedia_259,metacritic_3162,dbpedia,metacritic,0.8558431267738342,False,False,True,plm_check_llm_yes
dbpedia_25904,metacritic_5668,dbpedia,metacritic,0.9259517192840576,False,True,True,agreement
dbpedia_25917,metacritic_15862,dbpedia,metacritic,0.9656201601028442,False,True,True,agreement
dbpedia_25921,metacritic_6593,dbpedia,metacritic,0.7574405670166016,False,True,True,agreement
dbpedia_25922,metacritic_20010,dbpedia,metacritic,0.9823094010353088,False,True,True,agreement
dbpedia_25926,metacritic_12482,dbpedia,metacritic,0.9712241888046265,False,True,True,agreement
dbpedia_25927,metacritic_4830,dbpedia,metacritic,0.8201621174812317,False,True,True,agreement
dbpedia_25934,metacritic_13473,dbpedia,metacritic,0.9210774898529053,False,True,True,agreement
dbpedia_2594,metacritic_12078,dbpedia,metacritic,0.9904341697692871,False,True,True,agreement
dbpedia_25940,metacritic_14956,dbpedia,metacritic,0.8900952935218811,False,False,True,plm_check_llm_yes
dbpedia_25943,metacritic_16397,dbpedia,metacritic,0.8885851502418518,False,True,True,agreement
dbpedia_25952,metacritic_13445,dbpedia,metacritic,0.970045804977417,False,True,True,agreement
dbpedia_25955,metacritic_19048,dbpedia,metacritic,0.9196826815605164,False,False,True,plm_check_llm_yes
dbpedia_25957,metacritic_6288,dbpedia,metacritic,0.9718395471572876,False,True,True,agreement
dbpedia_25958,metacritic_19732,dbpedia,metacritic,0.8789846897125244,False,True,True,agreement
dbpedia_25962,metacritic_2152,dbpedia,metacritic,0.6022579669952393,False,False,True,plm_check_llm_yes
dbpedia_25965,metacritic_781,dbpedia,metacritic,0.7379769682884216,False,True,True,agreement
dbpedia_25976,metacritic_18737,dbpedia,metacritic,0.6827104687690735,False,False,True,plm_check_llm_yes
dbpedia_25981,metacritic_730,dbpedia,metacritic,0.9558762907981873,False,True,True,agreement
dbpedia_25982,metacritic_6312,dbpedia,metacritic,0.5071598291397095,False,False,True,plm_check_llm_yes
dbpedia_2599,metacritic_18782,dbpedia,metacritic,0.8906678557395935,False,True,True,agreement
dbpedia_260,metacritic_2113,dbpedia,metacritic,0.8286523222923279,False,True,True,agreement
dbpedia_2600,metacritic_6945,dbpedia,metacritic,0.9028570055961609,False,True,True,agreement
dbpedia_26000,metacritic_6424,dbpedia,metacritic,0.9842908382415771,False,True,True,agreement
dbpedia_26006,metacritic_3456,dbpedia,metacritic,0.9335480332374573,False,True,True,agreement
dbpedia_26018,metacritic_16261,dbpedia,metacritic,0.9112074971199036,False,True,True,agreement
dbpedia_2602,metacritic_363,dbpedia,metacritic,0.7870870232582092,False,True,True,agreement
dbpedia_26023,metacritic_8462,dbpedia,metacritic,0.8208137154579163,False,True,True,agreement
dbpedia_26025,metacritic_2138,dbpedia,metacritic,0.9131137728691101,False,True,True,agreement
dbpedia_26028,metacritic_372,dbpedia,metacritic,0.20097775757312775,False,True,False,plm_check_llm_yes
dbpedia_26029,metacritic_4758,dbpedia,metacritic,0.7570108771324158,False,False,True,plm_check_llm_yes
dbpedia_26042,metacritic_11206,dbpedia,metacritic,0.9619233012199402,False,True,True,agreement
dbpedia_26044,metacritic_8531,dbpedia,metacritic,0.8535591959953308,False,True,True,agreement
dbpedia_26047,metacritic_6061,dbpedia,metacritic,0.5374451279640198,False,False,True,plm_check_llm_yes
dbpedia_26052,metacritic_13204,dbpedia,metacritic,0.9856712222099304,False,True,True,agreement
dbpedia_26059,metacritic_7009,dbpedia,metacritic,0.9865155220031738,False,True,True,agreement
dbpedia_2606,metacritic_17976,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_26062,metacritic_9844,dbpedia,metacritic,0.672469973564148,False,True,True,agreement
dbpedia_26067,metacritic_9472,dbpedia,metacritic,0.9646983742713928,False,True,True,agreement
dbpedia_26068,metacritic_20384,dbpedia,metacritic,0.978693962097168,False,True,True,agreement
dbpedia_26085,metacritic_4507,dbpedia,metacritic,0.9136056303977966,False,True,True,agreement
dbpedia_26086,metacritic_3336,dbpedia,metacritic,0.9513930082321167,False,False,True,plm_check_llm_yes
dbpedia_26091,metacritic_2682,dbpedia,metacritic,0.8798737525939941,False,False,True,plm_check_llm_yes
dbpedia_26115,metacritic_13358,dbpedia,metacritic,0.9501776099205017,False,True,True,agreement
dbpedia_26118,metacritic_3267,dbpedia,metacritic,0.7980449795722961,False,True,True,agreement
dbpedia_26119,metacritic_2958,dbpedia,metacritic,0.9696341156959534,False,False,True,plm_check_llm_yes
dbpedia_2612,metacritic_651,dbpedia,metacritic,0.9172558188438416,False,True,True,agreement
dbpedia_26120,metacritic_16680,dbpedia,metacritic,0.8635654449462891,False,True,True,agreement
dbpedia_26122,metacritic_6111,dbpedia,metacritic,0.5334515571594238,False,False,True,plm_check_llm_yes
dbpedia_26130,metacritic_1369,dbpedia,metacritic,0.9477282166481018,False,True,True,agreement
dbpedia_26132,metacritic_11742,dbpedia,metacritic,0.6133341789245605,False,False,True,plm_check_llm_yes
dbpedia_26138,metacritic_15099,dbpedia,metacritic,0.9758923649787903,False,True,True,agreement
dbpedia_26146,metacritic_19106,dbpedia,metacritic,0.9584932327270508,False,True,True,agreement
dbpedia_26149,metacritic_9612,dbpedia,metacritic,0.9263912439346313,False,False,True,plm_check_llm_yes
dbpedia_26151,metacritic_3670,dbpedia,metacritic,0.22572655975818634,False,True,False,plm_check_llm_yes
dbpedia_26161,metacritic_18340,dbpedia,metacritic,0.9280878901481628,False,True,True,agreement
dbpedia_26164,metacritic_13226,dbpedia,metacritic,0.9446306228637695,False,True,True,agreement
dbpedia_26167,metacritic_16173,dbpedia,metacritic,0.971027672290802,False,True,True,agreement
dbpedia_26170,metacritic_2236,dbpedia,metacritic,0.9197615385055542,False,False,True,plm_check_llm_yes
dbpedia_26170,metacritic_3095,dbpedia,metacritic,0.8782334327697754,False,False,True,plm_check_llm_yes
dbpedia_26170,metacritic_4601,dbpedia,metacritic,0.6961085200309753,False,False,True,plm_check_llm_yes
dbpedia_26170,metacritic_6334,dbpedia,metacritic,0.9531381726264954,False,False,True,plm_check_llm_yes
dbpedia_26175,metacritic_15972,dbpedia,metacritic,0.8819811344146729,False,True,True,agreement
dbpedia_26180,metacritic_18140,dbpedia,metacritic,0.9716166853904724,False,True,True,agreement
dbpedia_26185,metacritic_13570,dbpedia,metacritic,0.7420342564582825,False,False,True,plm_check_llm_yes
dbpedia_26189,metacritic_3515,dbpedia,metacritic,0.9299545884132385,False,True,True,agreement
dbpedia_2619,metacritic_10609,dbpedia,metacritic,0.9135870933532715,False,True,True,agreement
dbpedia_26190,metacritic_8015,dbpedia,metacritic,0.925686776638031,False,False,True,plm_check_llm_yes
dbpedia_26192,metacritic_19381,dbpedia,metacritic,0.5354815125465393,False,False,True,plm_check_llm_yes
dbpedia_2621,metacritic_12297,dbpedia,metacritic,0.8908209800720215,False,False,True,plm_check_llm_yes
dbpedia_26212,metacritic_17584,dbpedia,metacritic,0.5516207814216614,False,True,True,agreement
dbpedia_26214,metacritic_13217,dbpedia,metacritic,0.8104528784751892,False,False,True,plm_check_llm_yes
dbpedia_26216,metacritic_12131,dbpedia,metacritic,0.8705524802207947,False,True,True,agreement
dbpedia_26220,metacritic_5150,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_26226,metacritic_8028,dbpedia,metacritic,0.8121098875999451,False,True,True,agreement
dbpedia_26239,metacritic_16662,dbpedia,metacritic,0.914949357509613,False,False,True,plm_check_llm_yes
dbpedia_26241,metacritic_2227,dbpedia,metacritic,0.992367684841156,False,True,True,agreement
dbpedia_26248,metacritic_2162,dbpedia,metacritic,0.9603391885757446,False,False,True,plm_check_llm_yes
dbpedia_26252,metacritic_1217,dbpedia,metacritic,0.7181663513183594,False,True,True,agreement
dbpedia_26259,metacritic_8247,dbpedia,metacritic,0.8804839849472046,False,True,True,agreement
dbpedia_26260,metacritic_1097,dbpedia,metacritic,0.8132153153419495,False,False,True,plm_check_llm_yes
dbpedia_26263,metacritic_17899,dbpedia,metacritic,0.9303902983665466,False,True,True,agreement
dbpedia_26265,metacritic_17392,dbpedia,metacritic,0.9807629585266113,False,True,True,agreement
dbpedia_26268,metacritic_6639,dbpedia,metacritic,0.8806421756744385,False,False,True,plm_check_llm_yes
dbpedia_26285,metacritic_17333,dbpedia,metacritic,0.637607216835022,False,False,True,plm_check_llm_yes
dbpedia_2629,metacritic_18227,dbpedia,metacritic,0.6479097604751587,False,False,True,plm_check_llm_yes
dbpedia_26296,metacritic_4381,dbpedia,metacritic,0.6758095026016235,False,False,True,plm_check_llm_yes
dbpedia_26302,metacritic_8127,dbpedia,metacritic,0.9715357422828674,False,True,True,agreement
dbpedia_26310,metacritic_8260,dbpedia,metacritic,0.9163200855255127,False,False,True,plm_check_llm_yes
dbpedia_26311,metacritic_3124,dbpedia,metacritic,0.6863189339637756,False,False,True,plm_check_llm_yes
dbpedia_26324,metacritic_4508,dbpedia,metacritic,0.9823932647705078,False,True,True,agreement
dbpedia_26328,metacritic_5442,dbpedia,metacritic,0.5248282551765442,False,True,True,agreement
dbpedia_26331,metacritic_803,dbpedia,metacritic,0.9607647657394409,False,True,True,agreement
dbpedia_26340,metacritic_12473,dbpedia,metacritic,0.7390663027763367,False,False,True,plm_check_llm_yes
dbpedia_26344,metacritic_20359,dbpedia,metacritic,0.9169819951057434,False,True,True,agreement
dbpedia_26346,metacritic_5022,dbpedia,metacritic,0.8038214445114136,False,False,True,plm_check_llm_yes
dbpedia_26348,metacritic_9882,dbpedia,metacritic,0.9698767066001892,False,True,True,agreement
dbpedia_26358,metacritic_2002,dbpedia,metacritic,0.6639502644538879,False,False,True,plm_check_llm_yes
dbpedia_26362,metacritic_6151,dbpedia,metacritic,0.8842738270759583,False,True,True,agreement
dbpedia_26364,metacritic_4413,dbpedia,metacritic,0.9078885912895203,False,False,True,plm_check_llm_yes
dbpedia_26367,metacritic_3130,dbpedia,metacritic,0.947072446346283,False,True,True,agreement
dbpedia_2638,metacritic_4395,dbpedia,metacritic,0.523965060710907,False,False,True,plm_check_llm_yes
dbpedia_26383,metacritic_15152,dbpedia,metacritic,0.9783847332000732,False,False,True,plm_check_llm_yes
dbpedia_26389,metacritic_2326,dbpedia,metacritic,0.9634307622909546,False,True,True,agreement
dbpedia_26390,metacritic_2850,dbpedia,metacritic,0.8994291424751282,False,False,True,plm_check_llm_yes
dbpedia_26391,metacritic_8231,dbpedia,metacritic,0.7725980877876282,False,True,True,agreement
dbpedia_26392,metacritic_16877,dbpedia,metacritic,0.9010018110275269,False,False,True,plm_check_llm_yes
dbpedia_26397,metacritic_6394,dbpedia,metacritic,0.9831832647323608,False,True,True,agreement
dbpedia_264,metacritic_1331,dbpedia,metacritic,0.772506058216095,False,False,True,plm_check_llm_yes
dbpedia_2640,metacritic_3800,dbpedia,metacritic,0.9774665236473083,False,True,True,agreement
dbpedia_26403,metacritic_18266,dbpedia,metacritic,0.8096315860748291,False,True,True,agreement
dbpedia_26404,metacritic_20257,dbpedia,metacritic,0.8839499354362488,False,True,True,agreement
dbpedia_26408,metacritic_19921,dbpedia,metacritic,0.9811261296272278,False,True,True,agreement
dbpedia_26412,metacritic_502,dbpedia,metacritic,0.8595694899559021,False,False,True,plm_check_llm_yes
dbpedia_26413,metacritic_18059,dbpedia,metacritic,0.9246422648429871,False,False,True,plm_check_llm_yes
dbpedia_26420,metacritic_1934,dbpedia,metacritic,0.9274263978004456,False,False,True,plm_check_llm_yes
dbpedia_26426,metacritic_8776,dbpedia,metacritic,0.8411312103271484,False,False,True,plm_check_llm_yes
dbpedia_26430,metacritic_5062,dbpedia,metacritic,0.5511615872383118,False,False,True,plm_check_llm_yes
dbpedia_26432,metacritic_14702,dbpedia,metacritic,0.917262613773346,False,True,True,agreement
dbpedia_26451,metacritic_20075,dbpedia,metacritic,0.815934419631958,False,False,True,plm_check_llm_yes
dbpedia_26456,metacritic_2655,dbpedia,metacritic,0.8799205422401428,False,False,True,plm_check_llm_yes
dbpedia_26462,metacritic_14990,dbpedia,metacritic,0.8757652640342712,False,False,True,plm_check_llm_yes
dbpedia_26465,metacritic_8547,dbpedia,metacritic,0.8197605609893799,False,False,True,plm_check_llm_yes
dbpedia_26479,metacritic_1665,dbpedia,metacritic,0.7448984384536743,False,True,True,agreement
dbpedia_2648,metacritic_18684,dbpedia,metacritic,0.9851005673408508,False,True,True,agreement
dbpedia_26485,metacritic_5680,dbpedia,metacritic,0.9588638544082642,False,True,True,agreement
dbpedia_26496,metacritic_15885,dbpedia,metacritic,0.9795998334884644,False,False,True,plm_check_llm_yes
dbpedia_26503,metacritic_14583,dbpedia,metacritic,0.7670470476150513,False,False,True,plm_check_llm_yes
dbpedia_26504,metacritic_7234,dbpedia,metacritic,0.9835014939308167,False,False,True,plm_check_llm_yes
dbpedia_26506,metacritic_18588,dbpedia,metacritic,0.9193046689033508,False,True,True,agreement
dbpedia_26507,metacritic_5266,dbpedia,metacritic,0.8817695379257202,False,True,True,agreement
dbpedia_26509,metacritic_2564,dbpedia,metacritic,0.934160053730011,False,True,True,agreement
dbpedia_26518,metacritic_4850,dbpedia,metacritic,0.7879050374031067,False,False,True,plm_check_llm_yes
dbpedia_26524,metacritic_3526,dbpedia,metacritic,0.9295879602432251,False,True,True,agreement
dbpedia_26526,metacritic_19742,dbpedia,metacritic,0.9574233293533325,False,True,True,agreement
dbpedia_26540,metacritic_19147,dbpedia,metacritic,0.915166974067688,False,False,True,plm_check_llm_yes
dbpedia_26543,metacritic_2398,dbpedia,metacritic,0.7245609760284424,False,False,True,plm_check_llm_yes
dbpedia_26546,metacritic_12885,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_26555,metacritic_5794,dbpedia,metacritic,0.7315186858177185,False,False,True,plm_check_llm_yes
dbpedia_2656,metacritic_18091,dbpedia,metacritic,0.9541487693786621,False,False,True,plm_check_llm_yes
dbpedia_26560,metacritic_11655,dbpedia,metacritic,0.9543887972831726,False,True,True,agreement
dbpedia_26568,metacritic_12154,dbpedia,metacritic,0.9583503007888794,False,True,True,agreement
dbpedia_26578,metacritic_20103,dbpedia,metacritic,0.8182399272918701,False,False,True,plm_check_llm_yes
dbpedia_26590,metacritic_6544,dbpedia,metacritic,0.9183011054992676,False,False,True,plm_check_llm_yes
dbpedia_26597,metacritic_19325,dbpedia,metacritic,0.942612886428833,False,True,True,agreement
dbpedia_26598,metacritic_16526,dbpedia,metacritic,0.5775765776634216,False,False,True,plm_check_llm_yes
dbpedia_26604,metacritic_1648,dbpedia,metacritic,0.9508535861968994,False,False,True,plm_check_llm_yes
dbpedia_26621,metacritic_18697,dbpedia,metacritic,0.9771429300308228,False,True,True,agreement
dbpedia_26627,metacritic_9945,dbpedia,metacritic,0.9749631285667419,False,True,True,agreement
dbpedia_2663,metacritic_18026,dbpedia,metacritic,0.6303389072418213,False,False,True,plm_check_llm_yes
dbpedia_26631,metacritic_10149,dbpedia,metacritic,0.7500298023223877,False,True,True,agreement
dbpedia_26633,metacritic_2750,dbpedia,metacritic,0.8565753102302551,False,False,True,plm_check_llm_yes
dbpedia_26637,metacritic_10744,dbpedia,metacritic,0.8295833468437195,False,False,True,plm_check_llm_yes
dbpedia_26640,metacritic_17778,dbpedia,metacritic,0.8369670510292053,False,False,True,plm_check_llm_yes
dbpedia_26641,metacritic_6727,dbpedia,metacritic,0.968404233455658,False,True,True,agreement
dbpedia_26643,metacritic_1328,dbpedia,metacritic,0.9573754668235779,False,True,True,agreement
dbpedia_26645,metacritic_7469,dbpedia,metacritic,0.8780432939529419,False,True,True,agreement
dbpedia_26654,metacritic_19782,dbpedia,metacritic,0.881624698638916,False,True,True,agreement
dbpedia_26655,metacritic_6453,dbpedia,metacritic,0.24388949573040009,False,True,False,plm_check_llm_yes
dbpedia_26663,metacritic_7655,dbpedia,metacritic,0.7674697637557983,False,True,True,agreement
dbpedia_26673,metacritic_5787,dbpedia,metacritic,0.9785079956054688,False,True,True,agreement
dbpedia_26676,metacritic_3862,dbpedia,metacritic,0.9774272441864014,False,False,True,plm_check_llm_yes
dbpedia_26677,metacritic_9751,dbpedia,metacritic,0.9749588966369629,False,True,True,agreement
dbpedia_267,metacritic_6552,dbpedia,metacritic,0.9291655421257019,False,False,True,plm_check_llm_yes
dbpedia_26701,metacritic_11353,dbpedia,metacritic,0.8948482275009155,False,False,True,plm_check_llm_yes
dbpedia_26704,metacritic_10173,dbpedia,metacritic,0.968388020992279,False,False,True,plm_check_llm_yes
dbpedia_26708,metacritic_19245,dbpedia,metacritic,0.9384335875511169,False,True,True,agreement
dbpedia_2671,metacritic_6593,dbpedia,metacritic,0.8685216903686523,False,False,True,plm_check_llm_yes
dbpedia_26710,metacritic_3295,dbpedia,metacritic,0.9530375599861145,False,True,True,agreement
dbpedia_26712,metacritic_16700,dbpedia,metacritic,0.8116862177848816,False,False,True,plm_check_llm_yes
dbpedia_26718,metacritic_3514,dbpedia,metacritic,0.7582801580429077,False,False,True,plm_check_llm_yes
dbpedia_26719,metacritic_6681,dbpedia,metacritic,0.8624768853187561,False,True,True,agreement
dbpedia_2672,metacritic_1178,dbpedia,metacritic,0.9324376583099365,False,True,True,agreement
dbpedia_26723,metacritic_1733,dbpedia,metacritic,0.9594199657440186,False,True,True,agreement
dbpedia_26725,metacritic_736,dbpedia,metacritic,0.9651685357093811,False,True,True,agreement
dbpedia_26726,metacritic_7488,dbpedia,metacritic,0.9794025421142578,False,True,True,agreement
dbpedia_26730,metacritic_11222,dbpedia,metacritic,0.9724174737930298,False,True,True,agreement
dbpedia_26745,metacritic_14499,dbpedia,metacritic,0.9626564979553223,False,True,True,agreement
dbpedia_26748,metacritic_13971,dbpedia,metacritic,0.7711054682731628,False,True,True,agreement
dbpedia_2675,metacritic_7700,dbpedia,metacritic,0.9863935112953186,False,True,True,agreement
dbpedia_2677,metacritic_408,dbpedia,metacritic,0.6309042572975159,False,False,True,plm_check_llm_yes
dbpedia_26780,metacritic_15832,dbpedia,metacritic,0.9632604718208313,False,False,True,plm_check_llm_yes
dbpedia_26782,metacritic_14396,dbpedia,metacritic,0.9387576580047607,False,True,True,agreement
dbpedia_26783,metacritic_15781,dbpedia,metacritic,0.859320342540741,False,True,True,agreement
dbpedia_2679,metacritic_10457,dbpedia,metacritic,0.7315936088562012,False,True,True,agreement
dbpedia_26791,metacritic_1780,dbpedia,metacritic,0.8914505839347839,False,False,True,plm_check_llm_yes
dbpedia_26793,metacritic_14245,dbpedia,metacritic,0.9438540935516357,False,False,True,plm_check_llm_yes
dbpedia_26797,metacritic_1579,dbpedia,metacritic,0.6888498067855835,False,True,True,agreement
dbpedia_26805,metacritic_16388,dbpedia,metacritic,0.931034505367279,False,True,True,agreement
dbpedia_26809,metacritic_8749,dbpedia,metacritic,0.569105863571167,False,False,True,plm_check_llm_yes
dbpedia_26813,metacritic_6162,dbpedia,metacritic,0.9678277373313904,False,True,True,agreement
dbpedia_26815,metacritic_3304,dbpedia,metacritic,0.9064385294914246,False,False,True,plm_check_llm_yes
dbpedia_2682,metacritic_16611,dbpedia,metacritic,0.9214948415756226,False,False,True,plm_check_llm_yes
dbpedia_26822,metacritic_12828,dbpedia,metacritic,0.9424269199371338,False,True,True,agreement
dbpedia_26825,metacritic_5771,dbpedia,metacritic,0.9410022497177124,False,True,True,agreement
dbpedia_26829,metacritic_13570,dbpedia,metacritic,0.9357178807258606,False,False,True,plm_check_llm_yes
dbpedia_26835,metacritic_3714,dbpedia,metacritic,0.7515762448310852,False,False,True,plm_check_llm_yes
dbpedia_26843,metacritic_604,dbpedia,metacritic,0.8783286809921265,False,True,True,agreement
dbpedia_26851,metacritic_17630,dbpedia,metacritic,0.9647554159164429,False,True,True,agreement
dbpedia_26852,metacritic_11568,dbpedia,metacritic,0.8489647507667542,False,True,True,agreement
dbpedia_2686,metacritic_20205,dbpedia,metacritic,0.9503570795059204,False,True,True,agreement
dbpedia_26861,metacritic_921,dbpedia,metacritic,0.9797629714012146,False,True,True,agreement
dbpedia_26868,metacritic_19859,dbpedia,metacritic,0.915499746799469,False,True,True,agreement
dbpedia_2687,metacritic_7214,dbpedia,metacritic,0.8753310441970825,False,False,True,plm_check_llm_yes
dbpedia_26880,metacritic_747,dbpedia,metacritic,0.9367225170135498,False,True,True,agreement
dbpedia_26887,metacritic_15943,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_26891,metacritic_13435,dbpedia,metacritic,0.6968531608581543,False,False,True,plm_check_llm_yes
dbpedia_26892,metacritic_17012,dbpedia,metacritic,0.9871643781661987,False,True,True,agreement
dbpedia_26894,metacritic_17917,dbpedia,metacritic,0.8514900803565979,False,True,True,agreement
dbpedia_26902,metacritic_13093,dbpedia,metacritic,0.9044933915138245,False,True,True,agreement
dbpedia_26912,metacritic_8666,dbpedia,metacritic,0.5154998898506165,False,True,True,agreement
dbpedia_2693,metacritic_18458,dbpedia,metacritic,0.8269514441490173,False,True,True,agreement
dbpedia_26944,metacritic_17868,dbpedia,metacritic,0.9379586577415466,False,True,True,agreement
dbpedia_26948,metacritic_14275,dbpedia,metacritic,0.9704194068908691,False,True,True,agreement
dbpedia_26949,metacritic_3513,dbpedia,metacritic,0.656845211982727,False,False,True,plm_check_llm_yes
dbpedia_26949,metacritic_6992,dbpedia,metacritic,0.5652005672454834,False,False,True,plm_check_llm_yes
dbpedia_26949,metacritic_8235,dbpedia,metacritic,0.6727126240730286,False,False,True,plm_check_llm_yes
dbpedia_26965,metacritic_264,dbpedia,metacritic,0.8485990762710571,False,True,True,agreement
dbpedia_26967,metacritic_12306,dbpedia,metacritic,0.9859083294868469,False,True,True,agreement
dbpedia_2697,metacritic_1096,dbpedia,metacritic,0.9288167953491211,False,True,True,agreement
dbpedia_26979,metacritic_10996,dbpedia,metacritic,0.8077134490013123,False,False,True,plm_check_llm_yes
dbpedia_26982,metacritic_6562,dbpedia,metacritic,0.9688112139701843,False,True,True,agreement
dbpedia_26984,metacritic_19074,dbpedia,metacritic,0.8885720372200012,False,True,True,agreement
dbpedia_26986,metacritic_19017,dbpedia,metacritic,0.8636546730995178,False,True,True,agreement
dbpedia_2699,metacritic_2733,dbpedia,metacritic,0.8314053416252136,False,True,True,agreement
dbpedia_26997,metacritic_3371,dbpedia,metacritic,0.9593766331672668,False,False,True,plm_check_llm_yes
dbpedia_2701,metacritic_925,dbpedia,metacritic,0.8860828280448914,False,True,True,agreement
dbpedia_27016,metacritic_13803,dbpedia,metacritic,0.5066303014755249,False,False,True,plm_check_llm_yes
dbpedia_2702,metacritic_2843,dbpedia,metacritic,0.9373642802238464,False,True,True,agreement
dbpedia_27022,metacritic_2089,dbpedia,metacritic,0.6327924132347107,False,False,True,plm_check_llm_yes
dbpedia_27024,metacritic_12088,dbpedia,metacritic,0.6364765167236328,False,False,True,plm_check_llm_yes
dbpedia_27026,metacritic_12584,dbpedia,metacritic,0.8660521507263184,False,True,True,agreement
dbpedia_27028,metacritic_10744,dbpedia,metacritic,0.9775230288505554,False,False,True,plm_check_llm_yes
dbpedia_27032,metacritic_11473,dbpedia,metacritic,0.5624736547470093,False,False,True,plm_check_llm_yes
dbpedia_27035,metacritic_9321,dbpedia,metacritic,0.8489340543746948,False,True,True,agreement
dbpedia_27047,metacritic_2325,dbpedia,metacritic,0.867908775806427,False,False,True,plm_check_llm_yes
dbpedia_2705,metacritic_18179,dbpedia,metacritic,0.6053902506828308,False,False,True,plm_check_llm_yes
dbpedia_27053,metacritic_1002,dbpedia,metacritic,0.9643833041191101,False,True,True,agreement
dbpedia_27056,metacritic_16652,dbpedia,metacritic,0.8473691344261169,False,True,True,agreement
dbpedia_27059,metacritic_5132,dbpedia,metacritic,0.9131743907928467,False,False,True,plm_check_llm_yes
dbpedia_27073,metacritic_2888,dbpedia,metacritic,0.8621163964271545,False,False,True,plm_check_llm_yes
dbpedia_27080,metacritic_6673,dbpedia,metacritic,0.7347174882888794,False,False,True,plm_check_llm_yes
dbpedia_27085,metacritic_2113,dbpedia,metacritic,0.8833670616149902,False,False,True,plm_check_llm_yes
dbpedia_27086,metacritic_15060,dbpedia,metacritic,0.9655583500862122,False,True,True,agreement
dbpedia_27092,metacritic_5843,dbpedia,metacritic,0.9349203109741211,False,False,True,plm_check_llm_yes
dbpedia_27098,metacritic_20436,dbpedia,metacritic,0.8945835828781128,False,False,True,plm_check_llm_yes
