entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
crossref-02202,crossref,first_page,68,6 8,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-02208,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-02215,crossref,first_page,100,1 00,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-02266,crossref,first_page,6,t,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""t""], ""originals"": [""6""], ""use_adjacency"": true}",6,hard
crossref-02285,crossref,first_page,103,1 03,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-02347,crossref,first_page,547,54 7,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-02355,crossref,first_page,797,uou,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""u"", ""o"", ""u""], ""originals"": [""7"", ""9"", ""7""], ""use_adjacency"": true}",6,hard
crossref-02358,crossref,first_page,504,6oe,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""6"", ""o"", ""e""], ""originals"": [""5"", ""0"", ""4""], ""use_adjacency"": true}",6,hard
crossref-02401,crossref,first_page,23,2 3,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-02440,crossref,first_page,486,48 6,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-02458,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-02512,crossref,first_page,20,2 0,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-02517,crossref,first_page,204,20 4,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-02539,crossref,first_page,489,ei0,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""e"", ""i"", ""0""], ""originals"": [""4"", ""8"", ""9""], ""use_adjacency"": true}",6,hard
crossref-02554,crossref,first_page,237,2 37,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-02634,crossref,first_page,8929,8 929,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-02646,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-02647,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-02659,crossref,first_page,48,ri,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""r"", ""i""], ""originals"": [""4"", ""8""], ""use_adjacency"": true}",6,hard
crossref-02687,crossref,first_page,5175,5 175,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-02766,crossref,first_page,1271,12 71,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-02792,crossref,first_page,1039,10 39,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-02809,crossref,first_page,62,6 2,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-02843,crossref,first_page,245,1et,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""1"", ""e"", ""t""], ""originals"": [""2"", ""4"", ""5""], ""use_adjacency"": true}",6,hard
crossref-02875,crossref,first_page,539,two,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""t"", ""w"", ""o""], ""originals"": [""5"", ""3"", ""9""], ""use_adjacency"": true}",6,hard
crossref-02883,crossref,first_page,609,598,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""5"", ""9"", ""8""], ""originals"": [""6"", ""0"", ""9""], ""use_adjacency"": true}",6,hard
crossref-03007,crossref,first_page,50,rp,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""r"", ""p""], ""originals"": [""5"", ""0""], ""use_adjacency"": true}",6,hard
crossref-03026,crossref,first_page,435,4 35,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-03047,crossref,first_page,63,te,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""t"", ""e""], ""originals"": [""6"", ""3""], ""use_adjacency"": true}",6,hard
crossref-03069,crossref,first_page,79,yo,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""y"", ""o""], ""originals"": [""7"", ""9""], ""use_adjacency"": true}",6,hard
crossref-03097,crossref,first_page,13985,1 3985,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-03123,crossref,first_page,1828,18 28,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-03215,crossref,first_page,88,BB,ocr_confuse,"{""positions"": [0, 1], ""chars"": [""B"", ""B""], ""originals"": [""8"", ""8""], ""ocr_kind"": [""single"", ""single""]}",6,hard
crossref-03217,crossref,first_page,3507,35 07,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-03221,crossref,first_page,18,qi,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""q"", ""i""], ""originals"": [""1"", ""8""], ""use_adjacency"": true}",6,hard
crossref-03223,crossref,first_page,256,25 6,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-03232,crossref,first_page,253,1te,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""1"", ""t"", ""e""], ""originals"": [""2"", ""5"", ""3""], ""use_adjacency"": true}",6,hard
crossref-03236,crossref,first_page,267,2 67,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-03250,crossref,first_page,263,26 3,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-03308,crossref,first_page,120,qwo,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""q"", ""w"", ""o""], ""originals"": [""1"", ""2"", ""0""], ""use_adjacency"": true}",6,hard
crossref-03336,crossref,first_page,30,wp,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""w"", ""p""], ""originals"": [""3"", ""0""], ""use_adjacency"": true}",6,hard
crossref-03379,crossref,first_page,55,SS,ocr_confuse,"{""positions"": [0, 1], ""chars"": [""S"", ""S""], ""originals"": [""5"", ""5""], ""ocr_kind"": [""single"", ""single""]}",6,hard
crossref-03428,crossref,first_page,3735,373 5,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 3}",6,hard
crossref-03468,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-03479,crossref,first_page,285,wit,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""w"", ""i"", ""t""], ""originals"": [""2"", ""8"", ""5""], ""use_adjacency"": true}",6,hard
crossref-03490,crossref,first_page,48,e7,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""e"", ""7""], ""originals"": [""4"", ""8""], ""use_adjacency"": true}",6,hard
crossref-03514,crossref,first_page,26,2 6,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-03566,crossref,first_page,51,rq,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""r"", ""q""], ""originals"": [""5"", ""1""], ""use_adjacency"": true}",6,hard
crossref-03571,crossref,first_page,984,9 84,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-03629,crossref,first_page,4701,47 01,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-03664,crossref,first_page,191,19 1,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-03722,crossref,first_page,20,wp,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""w"", ""p""], ""originals"": [""2"", ""0""], ""use_adjacency"": true}",6,hard
crossref-03789,crossref,first_page,6,G,ocr_confuse,"{""positions"": [0], ""chars"": [""G""], ""originals"": [""6""], ""ocr_kind"": [""single""]}",6,hard
crossref-03819,crossref,first_page,2659,265 9,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 3}",6,hard
crossref-03874,crossref,first_page,188,1 88,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-03880,crossref,first_page,343,34 3,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-03923,crossref,first_page,377,euu,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""e"", ""u"", ""u""], ""originals"": [""3"", ""7"", ""7""], ""use_adjacency"": true}",6,hard
crossref-03939,crossref,first_page,693,69 3,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-03953,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-03978,crossref,first_page,961,iyq,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""i"", ""y"", ""q""], ""originals"": [""9"", ""6"", ""1""], ""use_adjacency"": true}",6,hard
crossref-04038,crossref,first_page,26581,2 6581,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-04049,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-04057,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-04103,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-04107,crossref,first_page,980,9 80,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-04155,crossref,first_page,14207,142 07,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 3}",6,hard
crossref-04203,crossref,first_page,315,wqr,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""w"", ""q"", ""r""], ""originals"": [""3"", ""1"", ""5""], ""use_adjacency"": true}",6,hard
crossref-04205,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-04283,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-04310,crossref,first_page,40,ep,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""e"", ""p""], ""originals"": [""4"", ""0""], ""use_adjacency"": true}",6,hard
crossref-04312,crossref,first_page,21,2 1,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-04358,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-04366,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-04402,crossref,first_page,154,qrr,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""q"", ""r"", ""r""], ""originals"": [""1"", ""5"", ""4""], ""use_adjacency"": true}",6,hard
crossref-04428,crossref,first_page,16,lG,ocr_confuse,"{""positions"": [0, 1], ""chars"": [""l"", ""G""], ""originals"": [""1"", ""6""], ""ocr_kind"": [""single"", ""single""]}",6,hard
crossref-04462,crossref,first_page,203,39e,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""3"", ""9"", ""e""], ""originals"": [""2"", ""0"", ""3""], ""use_adjacency"": true}",6,hard
crossref-04467,crossref,first_page,133,2ew,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""2"", ""e"", ""w""], ""originals"": [""1"", ""3"", ""3""], ""use_adjacency"": true}",6,hard
crossref-04476,crossref,first_page,53,6e,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""6"", ""e""], ""originals"": [""5"", ""3""], ""use_adjacency"": true}",6,hard
crossref-04481,crossref,first_page,292,29 2,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-04506,crossref,first_page,56,ry,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""r"", ""y""], ""originals"": [""5"", ""6""], ""use_adjacency"": true}",6,hard
crossref-04634,crossref,first_page,91,oq,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""o"", ""q""], ""originals"": [""9"", ""1""], ""use_adjacency"": true}",6,hard
crossref-04706,crossref,first_page,161,qyq,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""q"", ""y"", ""q""], ""originals"": [""1"", ""6"", ""1""], ""use_adjacency"": true}",6,hard
crossref-04767,crossref,first_page,995,99 5,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-04835,crossref,first_page,101,1 01,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-04843,crossref,first_page,21,2 1,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-04887,crossref,first_page,97,9 7,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-04899,crossref,first_page,W264,w264,case_corrupt,"{""position"": 0, ""original"": ""W"", ""replacement"": ""w""}",6,hard
crossref-04904,crossref,first_page,350,35 0,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-04933,crossref,first_page,288,28 8,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-04950,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-04978,crossref,first_page,15,lS,ocr_confuse,"{""positions"": [0, 1], ""chars"": [""l"", ""S""], ""originals"": [""1"", ""5""], ""ocr_kind"": [""single"", ""single""]}",6,hard
crossref-05009,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05025,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05038,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05052,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05078,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05135,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05157,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05159,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05182,crossref,first_page,624,yqr,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""y"", ""q"", ""r""], ""originals"": [""6"", ""2"", ""4""], ""use_adjacency"": true}",6,hard
crossref-05263,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05287,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05309,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05324,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05339,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05367,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05375,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05377,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05395,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05407,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05408,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05411,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05418,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05425,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05426,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05432,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05443,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05463,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05471,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05488,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05500,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05528,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05563,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05575,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05578,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05592,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05629,crossref,first_page,65,tt,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""t"", ""t""], ""originals"": [""6"", ""5""], ""use_adjacency"": true}",6,hard
crossref-05663,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-05690,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-05706,crossref,first_page,102,qow,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""q"", ""o"", ""w""], ""originals"": [""1"", ""0"", ""2""], ""use_adjacency"": true}",6,hard
crossref-05715,crossref,first_page,83,ue,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""u"", ""e""], ""originals"": [""8"", ""3""], ""use_adjacency"": true}",6,hard
crossref-05807,crossref,first_page,321,3 21,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-05854,crossref,first_page,203,3oe,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""3"", ""o"", ""e""], ""originals"": [""2"", ""0"", ""3""], ""use_adjacency"": true}",6,hard
crossref-05893,crossref,first_page,1341,1 341,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-05913,crossref,first_page,1363,136 3,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 3}",6,hard
crossref-05999,crossref,first_page,123,q3e,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""q"", ""3"", ""e""], ""originals"": [""1"", ""2"", ""3""], ""use_adjacency"": true}",6,hard
crossref-06007,crossref,first_page,399,eoi,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""e"", ""o"", ""i""], ""originals"": [""3"", ""9"", ""9""], ""use_adjacency"": true}",6,hard
crossref-06127,crossref,first_page,113,1 13,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-06133,crossref,first_page,1,q,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""q""], ""originals"": [""1""], ""use_adjacency"": true}",6,hard
crossref-06177,crossref,first_page,59,ti,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""t"", ""i""], ""originals"": [""5"", ""9""], ""use_adjacency"": true}",6,hard
crossref-06194,crossref,first_page,3508,3 508,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-06198,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-06214,crossref,first_page,121,1 21,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-06218,crossref,first_page,550,rrp,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""r"", ""r"", ""p""], ""originals"": [""5"", ""5"", ""0""], ""use_adjacency"": true}",6,hard
crossref-06252,crossref,first_page,174,17 4,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-06257,crossref,first_page,287,28 7,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-06338,crossref,first_page,300,wop,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""w"", ""o"", ""p""], ""originals"": [""3"", ""0"", ""0""], ""use_adjacency"": true}",6,hard
crossref-06343,crossref,first_page,3310,33 10,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-06346,crossref,first_page,359,3 59,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-06379,crossref,first_page,21,qq,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1], ""chars"": [""q"", ""q""], ""originals"": [""2"", ""1""], ""use_adjacency"": true}",6,hard
crossref-06403,crossref,first_page,152,qtq,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""q"", ""t"", ""q""], ""originals"": [""1"", ""5"", ""2""], ""use_adjacency"": true}",6,hard
crossref-06411,crossref,first_page,85,BS,ocr_confuse,"{""positions"": [0, 1], ""chars"": [""B"", ""S""], ""originals"": [""8"", ""5""], ""ocr_kind"": [""single"", ""single""]}",6,hard
crossref-06434,crossref,first_page,470,47 0,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-06452,crossref,first_page,83,8 3,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-06462,crossref,first_page,41,4 1,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,hard
crossref-06495,crossref,first_page,376,eu7,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""e"", ""u"", ""7""], ""originals"": [""3"", ""7"", ""6""], ""use_adjacency"": true}",6,hard
crossref-06511,crossref,first_page,514,51 4,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-06533,crossref,first_page,3382,338 2,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 3}",6,hard
crossref-06608,crossref,first_page,714,uqr,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""u"", ""q"", ""r""], ""originals"": [""7"", ""1"", ""4""], ""use_adjacency"": true}",6,hard
crossref-06696,crossref,first_page,2277,227 7,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 3}",6,hard
crossref-06699,crossref,first_page,732,ye3,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 2], ""chars"": [""y"", ""e"", ""3""], ""originals"": [""7"", ""3"", ""2""], ""use_adjacency"": true}",6,hard
crossref-06704,crossref,first_page,1,l,ocr_confuse,"{""positions"": [0], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,hard
crossref-06707,crossref,first_page,775,77 5,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-06719,crossref,first_page,3094,30 94,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
crossref-06751,crossref,first_page,745,74 5,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,hard
