entity_id,source,attribute,original_value,reason,knob,level
crossref-47683,crossref,authors,"Adamu', K Soedarsono', ' Bahtiar Mohamad', ' Adamu Abbas ['Dewi ' Kennia Aline Pradita']",cell_collision_with_prior_knob,6,hard
crossref-47717,crossref,authors,"['Bruno Ferreira', ' Paulo",cell_collision_with_prior_knob,6,hard
crossref-47777,crossref,authors,Bhawna Narwal and Amar Kumar Mohapatra,cell_collision_with_prior_knob,6,hard
crossref-47865,crossref,authors,"['Thanh Tuan Nguyen', Nguyen', Thanh Phuong ' ' Frédéric Bouchara']",cell_collision_with_prior_knob,6,hard
crossref-47951,crossref,authors,"Amir Farshbaf-Geranmayeh, Alireza Taheri-Moghadam, and S. Ali Torabi",cell_collision_with_prior_knob,6,hard
crossref-47953,crossref,authors,"Vaibhav Singh, Susnata Mondal, Akshay Gadre, Milind Srivastava, Jeyanandh Paramesh, and Swarun Kumar",cell_collision_with_prior_knob,6,hard
crossref-47997,crossref,authors,"Ali Abdullah Yahya, Jieqing Tan, Benyue Su, Min Hu, Yibin Wang, Kui Liu, and Ali Naser Hadi",cell_collision_with_prior_knob,6,hard
crossref-48014,crossref,authors,"[Bharath Subramani, Magudeeswaran Veluchamy]",cell_collision_with_prior_knob,6,hard
crossref-48064,crossref,authors,"Liu Yang, Minghui Qiu, Chen Qu, Cen Chen, Jiafeng Guo, Yongfeng Zhang, W. Bruce Croft, and Haiqing Chen",cell_collision_with_prior_knob,6,hard
crossref-48139,crossref,authors,"Amin Javari, Zhankui He, Zijie Huang, Raj Jeetu, and Kevin Chen-Chuan Chang",cell_collision_with_prior_knob,6,hard
crossref-48177,crossref,authors,Rebecca Jeong and Sonia Chiasson,cell_collision_with_prior_knob,6,hard
crossref-48209,crossref,authors,"Daniel Carrillo-Zapata, Emma Milner, Julian Hird, Georgios Tzoumas, Paul J. Vardanega, Mahesh Sooriyabandara, Manuel Giuliani, Alan F. T. Winfield, Sabine Hauert",cell_collision_with_prior_knob,6,hard
crossref-48237,crossref,authors,Shanel Wu and Laura Devendorf,cell_collision_with_prior_knob,6,hard
crossref-48327,crossref,authors,"Gabriela Morales-Martinez, Paul Latreille, and Paul Denny",cell_collision_with_prior_knob,6,hard
crossref-48449,crossref,authors,"Mohd Muslim Md Zalli, Hasniza Nordin, and Rosna Awang Hashim",cell_collision_with_prior_knob,6,hard
crossref-48453,crossref,authors,"Li Li, Jian Yao, Jingmin Tu, Xinyi Liu, Yinxuan Li, and Lianbo Guo",cell_collision_with_prior_knob,6,hard
crossref-48490,crossref,authors,"Zhuying Li, Yan Wang, Wei Wang, Stefan Greuter, and Florian “Floyd” Mueller",cell_collision_with_prior_knob,6,hard
crossref-48544,crossref,authors,"['S. Anandhi', ' Anitha', ' Venkatasamy Sureshkumar']",cell_collision_with_prior_knob,6,hard
crossref-48601,crossref,authors,"Deepak Kumar Jain, Masoumeh Zareapoor, Rachna Jain, Abhishek Kathuria, Shivam Bachhety",cell_collision_with_prior_knob,6,hard
crossref-48684,crossref,authors,"['Jindan ' Baocang Wang', ' Xu An Wang', ' Han Wang', ' Shuai Xiao']",cell_collision_with_prior_knob,6,hard
crossref-48688,crossref,authors,"['Abbas Biniaz', ' Reza Aghaeizadeh Reza ' Masoud Zoroofi', Sohrabi']",cell_collision_with_prior_knob,6,hard
crossref-48791,crossref,authors,"['M. Tanjidur Rahman', ' M. Sazadur Rahman', ' Huanyu Wang', ' Shahin Tajik', ' Waleed Khalil', ' Farimah Farahmandi', ' Domenic Forte', ' Navid Asadizanjani', ' Mark",cell_collision_with_prior_knob,6,hard
crossref-48820,crossref,authors,"Bo Li, Hong Peng, Jun Wang, and Xiangnian Huang",cell_collision_with_prior_knob,6,hard
crossref-48887,crossref,authors,"Benish Amin, M. Mohsin Riaz, and Abdul Ghafoor",cell_collision_with_prior_knob,6,hard
crossref-48891,crossref,authors,"R. Kurokawa, T. Sato, R. Vilanova, and Y. Konishi",cell_collision_with_prior_knob,6,hard
crossref-48903,crossref,authors,"['Alena Denisova', ' Paul Cairns', ' Christian ' David Zendle']",cell_collision_with_prior_knob,6,hard
crossref-48920,crossref,authors,"Radoslaw Guzinski, Hector Nieto, Inge Sandholt, Georgios Karamitilios",cell_collision_with_prior_knob,6,hard
crossref-49065,crossref,authors,"Paweł Karczmarek, Adam Kiersztyn, Witold Pedrycz, Ebru Al",cell_collision_with_prior_knob,6,hard
crossref-49072,crossref,authors,"Mashhadi Moghaddam', ' Michael O’Sullivan', ' Cameron Walker', ' Sareh Fotuhi Piraghaj', ' Charles Peter Unsworth']",cell_collision_with_prior_knob,6,hard
crossref-49100,crossref,authors,"Jani Babu Shaik, Sonal Singhal, and Nilesh Goel",cell_collision_with_prior_knob,6,hard
crossref-49115,crossref,authors,Shahna K.U. and Anuj Mohamed,cell_collision_with_prior_knob,6,hard
crossref-49129,crossref,authors,"Shaymaa Adnan Abdulrahman, Wael Khalifa, Mohamed Roushdy, and Abdel-Badeeh M. Salem",cell_collision_with_prior_knob,6,hard
crossref-49153,crossref,authors,"['Zhonghua Liu', ' Zhang', Lai', ' Weihua Ou', ' Kaibing Zhihui ' Ruijuan Zheng']",cell_collision_with_prior_knob,6,hard
crossref-49199,crossref,authors,"Komal Singh Gill, Sharad Saxena, and Anju Sharma",cell_collision_with_prior_knob,6,hard
crossref-49345,crossref,authors,"Haigang Zhang, Jinfeng Yang, Guimin Jia, Shaocheng Han, and Xinran Zhou",cell_collision_with_prior_knob,6,hard
crossref-49450,crossref,authors,"Alessandro Massaro, Giovanni Dipierro, Emanuele Cannella, and Angelo Maurizio Galiano",cell_collision_with_prior_knob,6,hard
crossref-49485,crossref,authors,"['Yuni Susanti', ' Takenobu Tokunaga', ' Hitoshi",cell_collision_with_prior_knob,6,hard
crossref-49570,crossref,authors,"['Thomas Parr', ' Noor Sajid', ' Karl Journal Friston']",cell_collision_with_prior_knob,6,hard
crossref-49580,crossref,authors,"['Yifan Deng', ' Xinran Xu', ' Yang Qiu', ' Jingbo Wen ' Xia', Zhang', ' Shichao Liu']",cell_collision_with_prior_knob,6,hard
crossref-49597,crossref,authors,"Pereira da Silva', ' Ismar Frango Silveira']",cell_collision_with_prior_knob,6,hard
crossref-49917,crossref,authors,"['Mohammad M. Abdellatif', 'Walaa Mohamed']",cell_collision_with_prior_knob,6,hard
crossref-50119,crossref,authors,"['Milad Ghorbani', Reza ' Ramezanian']",cell_collision_with_prior_knob,6,hard
crossref-50121,crossref,authors,['SK Hafizul,cell_collision_with_prior_knob,6,hard
crossref-50155,crossref,authors,"Leo Mendiboure, Mohamed Aymen Chalouf, and Francine Krief",cell_collision_with_prior_knob,6,hard
crossref-50239,crossref,authors,France Bélanger; Tabitha L. James,cell_collision_with_prior_knob,6,hard
crossref-50265,crossref,authors,"['Ruwei Li', ' ' Sun', ' Tao Li', Xiaoyue Fengnian Zhao']",cell_collision_with_prior_knob,6,hard
crossref-50362,crossref,authors,"['Roya Arian', ' Amirali Hariri', ' Alireza Mehridehnavi', Fassihi', Afshin ' ' Fahimeh Ghasemi']",cell_collision_with_prior_knob,6,hard
crossref-50506,crossref,authors,"['José Betancourt', ' François Bachoc', ' Thierry Klein', ' Déborah Idier', ' Rodrigo ' Jérémy Rohmer']",cell_collision_with_prior_knob,6,hard
crossref-50510,crossref,authors,"[Anna Dembińska, Agnieszka Goroncy]",cell_collision_with_prior_knob,6,hard
crossref-50590,crossref,authors,"Huang'] Li', ' Fangjun ['Nan",cell_collision_with_prior_knob,6,hard
crossref-50632,crossref,authors,"Huang', ' Qian Zhang', ' Jianfeng Huang', ' Lihua Yang']",cell_collision_with_prior_knob,6,hard
crossref-50690,crossref,authors,"Soufiane Hourri, Nikola S. Nikolov, and Jamal Kharroubi",cell_collision_with_prior_knob,6,hard
crossref-50768,crossref,authors,"Raffael Bild, Martin Bialke, Karoline Buckow, Thomas Ganslandt, Kristina Ihrig, Roland Jahns, Angela Merzweiler, Sybille Roschka, Björn Schreiweis, Sebastian Stäubert, Sven Zenker, Fabian Prasser",cell_collision_with_prior_knob,6,hard
crossref-50793,crossref,authors,"['Kanika Garg', ' K. Lobiyal']",cell_collision_with_prior_knob,6,hard
crossref-50805,crossref,authors,"['Nikita Ivkin', ' Ran Ben Basat', ' Zaoxing Liu', ' Gil Einziger', ' Roy Vladimir ' Friedman', Braverman']",cell_collision_with_prior_knob,6,hard
crossref-50828,crossref,authors,"[Jiawen Chen, Miao Hu, Zhenxiao Luo, Zelong Wang, Di Wu]",cell_collision_with_prior_knob,6,hard
crossref-51046,crossref,authors,"['Jesus Omar Lacruz', ' Dolores Garcia', ' Pablo Jiménez Mateo', ' Joan Palacios', ' Joerg",cell_collision_with_prior_knob,6,hard
crossref-51061,crossref,authors,"Yongjun Wang, Tengping Jiang, Min Yu, Shuaibing Tao, Jian Sun, and Shan Liu",cell_collision_with_prior_knob,6,hard
crossref-51231,crossref,authors,"Ismail Alarab, Simant Prakoonwit, and Mohamed Ikbal Nacer",cell_collision_with_prior_knob,6,hard
crossref-51271,crossref,authors,Pradeep Kumar Roy,cell_collision_with_prior_knob,6,hard
crossref-51319,crossref,authors,"['Xiaofeng Zhu', ' Shichao Zhang', Zheng', Yonghua Zhu', ' Wei ' ' Yang Yang']",cell_collision_with_prior_knob,6,hard
crossref-51320,crossref,authors,"Alexander Edmonds, Aleksandar Nikolov, and Jonathan Ullman",cell_collision_with_prior_knob,6,hard
crossref-51411,crossref,authors,Bohkyung Chun and Heather Knight,cell_collision_with_prior_knob,6,hard
crossref-51421,crossref,authors,Kimberly Noel Brooke Ellison,cell_collision_with_prior_knob,6,hard
crossref-51587,crossref,authors,"Laurens Sion, Koen Yskout, Dimitri Van Landuyt, Alexander van den Berghe, and Wouter Joosen",cell_collision_with_prior_knob,6,hard
crossref-51618,crossref,authors,"Reem Alfayez, Wesam Alwehaibi, Robert Winn, Elaine Venson, and Barry Boehm",cell_collision_with_prior_knob,6,hard
crossref-51765,crossref,authors,"['Shengyuan Liu', ' Pei Lv', ' Yuzhen Zhang', ' Jie Fu', ' Junjin Cheng', ' Wanqing Li', ' Bing ' Mingliang Xu']",cell_collision_with_prior_knob,6,hard
crossref-51833,crossref,authors,Ducato'] ['Rossana,cell_collision_with_prior_knob,6,hard
crossref-51996,crossref,authors,"['Weiwei Fan', ' Feng ' Zijing Zhang', ' Xueru Bai', ' Tian Tian']",cell_collision_with_prior_knob,6,hard
crossref-51997,crossref,authors,"Shizhe Hu, Xiaoqiang Yan, and Yangdong Ye",cell_collision_with_prior_knob,6,hard
crossref-52015,crossref,authors,Benjamin DeMeo and Bonnie Berger,cell_collision_with_prior_knob,6,hard
crossref-52031,crossref,authors,"['Ding ' ' Willem-Paul Brinkman', Ding', Mark A. Neerincx']",cell_collision_with_prior_knob,6,hard
crossref-52066,crossref,authors,"Jens A. de Bruijn, Hans de Moel, Albrecht H. Weerts, Marleen C. de Ruiter, Erkan Basar, Dirk Eilander, and Jeroen C.J.H. Aerts",cell_collision_with_prior_knob,6,hard
crossref-52136,crossref,authors,"[Yunhua Yin, Huifang Li, Wei Fu]",cell_collision_with_prior_knob,6,hard
crossref-52196,crossref,authors,"L. Mubaraali, N. Kuppuswamy, and R. Muthukumar",cell_collision_with_prior_knob,6,hard
crossref-52320,crossref,authors,"Carlos Arango Duque, Olivier Alata, Rémi Emonet, Hubert Konik, and Anne-Claire Legrand",cell_collision_with_prior_knob,6,hard
crossref-52552,crossref,authors,"Zhimin Liu, Chunliang Xiu, and Chao Ye",cell_collision_with_prior_knob,6,hard
crossref-52553,crossref,authors,"['Istvan G. Lauko', ' Adam Beihoff', ' Jacob Honts', ' Scott Rupprecht']",cell_collision_with_prior_knob,6,hard
crossref-52557,crossref,authors,"Bhardwaj'] Wadhwa', ' Anuj ['Anjali",cell_collision_with_prior_knob,6,hard
crossref-52600,crossref,authors,"Bochen Li, Chaoyi Dong, Qiming Chen, Yingze Mu, Zhiqiang Fan, Qilai Wang, and Xiaoyan Chen",cell_collision_with_prior_knob,6,hard
crossref-52631,crossref,authors,"['Arun Narenthiran Veeranampalayam Sivakumar', ' Jiating Li', Stephen ' Scott', ' Eric Psota', ' Amit J. Jhala', ' Joe D. Luck', ' Yeyin Shi']",cell_collision_with_prior_knob,6,hard
crossref-52772,crossref,authors,"Mar Palmeros Parada, Lotte Asveld, Patricia Osseweijer, and John Alexander Posada",cell_collision_with_prior_knob,6,hard
crossref-52798,crossref,authors,"' German-Galkin', ['Sergey Dariusz Tarnapowicz']",cell_collision_with_prior_knob,6,hard
crossref-52825,crossref,authors,"['Ioan Ianoş', ' Petrişor']",cell_collision_with_prior_knob,6,hard
crossref-52882,crossref,authors,"['Joseph Herkert', ' Jason Borenstein', Keith ' Miller']",cell_collision_with_prior_knob,6,hard
crossref-52905,crossref,authors,"Irvanizam Irvanizam, Tarmizi Usman, Muhd Iqbal, Taufiq Iskandar, Marzuki Marzuki",cell_collision_with_prior_knob,6,hard
crossref-53041,crossref,authors,"['Andrea Coladangelo', Or Sattath']",cell_collision_with_prior_knob,6,hard
crossref-53054,crossref,authors,"['Jieyu Zheng', 'LingFeng Liu']",cell_collision_with_prior_knob,6,hard
crossref-53078,crossref,authors,"Xu', ' Shuangshuang Ying', ' Hui Li']",cell_collision_with_prior_knob,6,hard
crossref-53224,crossref,authors,Mateusz Kozicki and Adam Niesłuchowski,cell_collision_with_prior_knob,6,hard
crossref-53368,crossref,authors,"Michalina Jędruch, Marek Furmankiewicz, and Iwona Kaczmarek",cell_collision_with_prior_knob,6,hard
crossref-53493,crossref,authors,"Shuihai Hu, Wei Bai, Gaoxiong Zeng, Zilong Wang, Baochen Qiao, Kai Chen, Kun Tan, and Yi Wang",cell_collision_with_prior_knob,6,hard
crossref-53505,crossref,authors,"Fernando J. Aranda, Felipe Parralejo, Fernando J. Álvarez, and Joaquín Torres-Sospedra",cell_collision_with_prior_knob,6,hard
crossref-53560,crossref,authors,"['Junxiang Yang', 'Junseok Kim']",cell_collision_with_prior_knob,6,hard
crossref-53681,crossref,authors,Zheng'] ['Zewei,cell_collision_with_prior_knob,6,hard
crossref-53705,crossref,authors,"['Shah Rukh Khan', Sikandar', Misba ' ' Ahmad Almogren', ' Ikram Ud Din', ' Antonio Guerrieri', ' Giancarlo Fortino']",cell_collision_with_prior_knob,6,hard
crossref-53726,crossref,authors,"Hanwen Zhang, Jun Shang, Chunjie Yang, and Youxian Sun",cell_collision_with_prior_knob,6,hard
crossref-53744,crossref,authors,"Aina Rakotondrandisa, Georges Sadaka, and Ionut Danaila",cell_collision_with_prior_knob,6,hard
crossref-53854,crossref,authors,"[Jiating Li, Cody Oswald, George L. Graef, Yeyin Shi]",cell_collision_with_prior_knob,6,hard
crossref-53860,crossref,authors,"Wei Jiang, Liang Wen, Jinyu Zhan, and Ke Jiang",cell_collision_with_prior_knob,6,hard
crossref-53868,crossref,authors,"Zhaoyuan Wang, Junbo Zhang, Shenggong Ji, Chuishi Meng, Tianrui Li, and Yu Zheng",cell_collision_with_prior_knob,6,hard
crossref-53999,crossref,authors,"['Huibin Sun', ' Jiduo Zhang', ' Rong Mo', ' Zhang'] Xianzhi",cell_collision_with_prior_knob,6,hard
crossref-54071,crossref,authors,"Yosvany López, Abdollah Dehzangi, Hamendra Manhar Reddy, and Alok Sharma",cell_collision_with_prior_knob,6,hard
crossref-54072,crossref,authors,"Octavianus Chi', ' Davin Sigmund', ' Martin ['Chia-Fen Astardi']",cell_collision_with_prior_knob,6,hard
crossref-54117,crossref,authors,Rejeesh M R and Thejaswini P,cell_collision_with_prior_knob,6,hard
crossref-54156,crossref,authors,"['Atiqul Islam Chowdhury', ' ' Munem Shahriar', ' Ashraful Islam', Mohammad Eshtiak Ahmed', ' Asif Karim', ' Mohammad Rezwanul Islam']",cell_collision_with_prior_knob,6,hard
crossref-54220,crossref,authors,Mason'] ['Sharon,cell_collision_with_prior_knob,6,hard
crossref-54258,crossref,authors,"Danny Lachos, Qiao Xiang, Christian Rothenberg, Sabine Randriamasy, Luis M. Contreras, and Börje Ohlman",cell_collision_with_prior_knob,6,hard
crossref-54277,crossref,authors,Garima Verma and Hemraj Verma,cell_collision_with_prior_knob,6,hard
crossref-54336,crossref,authors,"Simon Duenser, Roi Poranne, Bernhard Thomaszewski, and Stelian Coros",cell_collision_with_prior_knob,6,hard
crossref-54411,crossref,authors,"['Subok Kim', Onseok Seoho Park', ' ' Lee']",cell_collision_with_prior_knob,6,hard
crossref-54423,crossref,authors,"V. M. Padmapriya, K. Thenmozhi, J. Avila, Rengarajan Amirtharajan, and Padmapriya Praveenkumar",cell_collision_with_prior_knob,6,hard
crossref-54556,crossref,authors,"Tinghuai Ma, Te Yu, Xiuge Wu, Jie Cao, Alia Al-Abdulkarim, Abdullah Al-Dhelaan, and Mohammed Al-Dhelaan",cell_collision_with_prior_knob,6,hard
crossref-54563,crossref,authors,"Nima Noorshams, Saurabh Verma, and Aude Hofleitner",cell_collision_with_prior_knob,6,hard
crossref-54607,crossref,authors,"Jin Xu, Xu Tan, Yi Ren, Tao Qin, Jian Li, Sheng Zhao, and Tie-Yan Liu",cell_collision_with_prior_knob,6,hard
crossref-54622,crossref,authors,"['Vinícius da Fonseca Vieira', ' Carolina Xavier', ' Alexandre Gonçalves Evsukoff']",cell_collision_with_prior_knob,6,hard
crossref-54674,crossref,authors,Mohit Kumar Sharma and Manisha J. Nene,cell_collision_with_prior_knob,6,hard
crossref-54734,crossref,authors,"Fabian Boemer, Rosario Cammarota, Daniel Demmler, Thomas Schneider, and Hossein Yalame",cell_collision_with_prior_knob,6,hard
crossref-54792,crossref,authors,"['Dan Wang', ' Hui Tang', ' Jian-Feng Liu', ' Xu', ' Qin Zhang', ' Chao Ning']",cell_collision_with_prior_knob,6,hard
crossref-54822,crossref,authors,"A. M. Omer Abbaker, Haoping Wang, and Yang Tian",cell_collision_with_prior_knob,6,hard
crossref-55038,crossref,authors,"['Zuchao Ma', Liang Liu', ' Weizhi Meng']",cell_collision_with_prior_knob,6,hard
crossref-55057,crossref,authors,"['Uttara M. Ananthakrishnan', D. Beibei Li', ' Michael ' Smith']",cell_collision_with_prior_knob,6,hard
crossref-55078,crossref,authors,"['Weitong Sun', ' Yuping ' Xia Wu', ' Xiaojun Wu']",cell_collision_with_prior_knob,6,hard
crossref-55108,crossref,authors,"['Anisha ' Isaac', H. Khanna Nehemiah', ' Anubha Isaac', ' A. Kannan']",cell_collision_with_prior_knob,6,hard
crossref-55146,crossref,authors,"['Luca Accorsi', Daniele Vigo']",cell_collision_with_prior_knob,6,hard
crossref-55182,crossref,authors,"Adam L. Bruce, Ankit Goel, and Dennis S. Bernstein",cell_collision_with_prior_knob,6,hard
crossref-55186,crossref,authors,"Shaozhang Xiao, Zhengwei Zhang, Yue Zhang, and Changhui Yu",cell_collision_with_prior_knob,6,hard
crossref-55366,crossref,authors,"Jiaxin Cai, Junlin Hu, Xin Tang, Tzu-Yi Hung, and Yap-Peng Tan",cell_collision_with_prior_knob,6,hard
crossref-55367,crossref,authors,"Jianrong Zhao, Shengyuan Xu, Yongmin Li, Yuming Chu, and Zhengqiang Zhang",cell_collision_with_prior_knob,6,hard
crossref-55385,crossref,authors,"Amy Bidgood, Julian M. Pine, Caroline F. Rowland, and Ben Ambridge",cell_collision_with_prior_knob,6,hard
crossref-55394,crossref,authors,"['Sebastian A. Rodriguez', ' Rodrigo A. De la Fuente', Maichel M. Aguayo']",cell_collision_with_prior_knob,6,hard
crossref-55463,crossref,authors,"Peng Li, Yiyi Zhao, Jiangping Hu, Yuping Zhang, and Bijoy Kumar Ghosh",cell_collision_with_prior_knob,6,hard
crossref-55513,crossref,authors,"Pin Zhou, He Xu, and Hongwei Wang",cell_collision_with_prior_knob,6,hard
crossref-55514,crossref,authors,"Timothy J Judson, Anobel Y Odisho, Jerry J Young, Olivia Bigazzi, David Steuer, Ralph Gonzales, Aaron B Neinstein",cell_collision_with_prior_knob,6,hard
crossref-55611,crossref,authors,"Jesús Navarro-Moreno, Rosa María Fernández-Alcalá, José Domingo Jiménez-López y Juan Carlos Ruiz-Molina",cell_collision_with_prior_knob,6,hard
crossref-55619,crossref,authors,"Chengjie Xu, Haichuan Xu, Housheng Su, and Chen Liu",cell_collision_with_prior_knob,6,hard
crossref-55709,crossref,authors,"['Youwei Zeng', ' Dan Wu', Daqing Jie Xiong', ' Jinyi Liu', ' Zhaopeng Liu', ' ' Zhang']",cell_collision_with_prior_knob,6,hard
crossref-55712,crossref,authors,"[Shengjie Li, Zhaopeng Liu, Yue Zhang, Qin Lv, Xiaopeng Niu, Leye Wang, Daqing Zhang]",cell_collision_with_prior_knob,6,hard
crossref-55720,crossref,authors,"['Francesco Scardulla', ' Leonardo D’Acquisto', ' Colombarini', ' Sijung Hu', ' Salvatore Pasta', ' Diego Bellavia']",cell_collision_with_prior_knob,6,hard
crossref-55848,crossref,authors,"Robert Bredereck, Jiehua Chen, Ugo Paavo Finnendahl, and Rolf Niedermeier",cell_collision_with_prior_knob,6,hard
crossref-55946,crossref,authors,"Kourosh Ahmadi, Bahareh Kalantar, Vahideh Saeidi, Elaheh K. G. Harandi, Saeid Janizadeh, and Naonori Ueda",cell_collision_with_prior_knob,6,hard
crossref-56109,crossref,authors,"Manjunatha Venkatappa, Nophea Sasaki, Sutee Anantsuksomsri, Benjamin Smith",cell_collision_with_prior_knob,6,hard
crossref-56119,crossref,authors,"['Akasha Shafiq', ' Muhammad Faizan Ayub', ' Khalid Mahmood', ' Mazhar Sadiq', ' Saru Kumari', Chien-Ming Chen']",cell_collision_with_prior_knob,6,hard
crossref-56120,crossref,authors,"[Vikas Arya, Satish Kumar]",cell_collision_with_prior_knob,6,hard
crossref-56163,crossref,authors,"['Gundabatini Sanjay Gandhi', Kolluru K. Vikas', ' Vijayananda Ratnam', ' ' Suresh Babu']",cell_collision_with_prior_knob,6,hard
crossref-56207,crossref,authors,"Haiyan Pan, Xiaohua Tong, Xiong Xu, Xin Luo, Yanmin Jin, Huan Xie, and Binbin Li",cell_collision_with_prior_knob,6,hard
crossref-56395,crossref,authors,"Maria L.B.A. Santos, Jéssica C. Carneiro, Antônio M.R. Franco, Fernando A. Teixeira, Marco A.A. Henriques, and Leonardo B. Oliveira",cell_collision_with_prior_knob,6,hard
crossref-56423,crossref,authors,Maiorana'],cell_collision_with_prior_knob,6,hard
crossref-56425,crossref,authors,"Paraskevi Nousi, Danai Triantafyllidou, Anastasios Tefas, and Ioannis Pitas",cell_collision_with_prior_knob,6,hard
crossref-56498,crossref,authors,"J. Carlier, E. Pinson, A. Sahli, and A. Jouglet",cell_collision_with_prior_knob,6,hard
crossref-56560,crossref,authors,"['Jing Li', ' Liu', Zhang', ' Jiehao Li', ' Yanyu Xin ' Junzheng Wang']",cell_collision_with_prior_knob,6,hard
crossref-56575,crossref,authors,"Sanagala S. Skandha, Suneet K. Gupta, Luca Saba, Vijaya K. Koppula, Amer M. Johri, Narendra N. Khanna, Sophie Mavrogeni, John R. Laird, Gyan Pareek, Martin Miner, Petros P. Sfikakis, Athanasios Protogerou, Durga P. Misra, Vikas Agarwal, Aditya M. Sharma, Vijay Viswanathan, Vijay S. Rathore, Monika Turk, Raghu Kolluri, Klaudija Viskovic, Elisa Cuadrado-Godia, George D. Kitas, Andrew Nicolaides, and Jasjit S. Suri",cell_collision_with_prior_knob,6,hard
crossref-56638,crossref,authors,"[Padmalaya Nayak, Ch Praneeth Reddy]",cell_collision_with_prior_knob,6,hard
crossref-56639,crossref,authors,"['Liming Liu', ' Maoxiang Chu', ' Rongfen Yongcheng ' Gong', Peng']",cell_collision_with_prior_knob,6,hard
crossref-56662,crossref,authors,"Najla Omrane Aissaoui, Hejer Hachicha Khlif, and Farah Mansour Zeghal",cell_collision_with_prior_knob,6,hard
crossref-56711,crossref,authors,"['Jinwei Wang', ' Qiye Ni', Guangjie Liu', ' Xiangyang Luo', ' Sunil Kr. Jha']",cell_collision_with_prior_knob,6,hard
crossref-56719,crossref,authors,"Roy Shaul, Itamar David, Ohad Shitrit, and Tammy Riklin Raviv",cell_collision_with_prior_knob,6,hard
crossref-56866,crossref,authors,"Cong Peng, Jianhua Chen, Lu Zhou, Kim-Kwang Raymond Choo, and Debiao He",cell_collision_with_prior_knob,6,hard
crossref-56918,crossref,authors,"Shuren Zhou, Jie Wu, Fan Zhang, and Paramjit Sehdev",cell_collision_with_prior_knob,6,hard
crossref-56930,crossref,authors,"Muwei Li, Yurui Gao, Fei Gao, Adam W. Anderson, Zhaohua Ding, and John C. Gore",cell_collision_with_prior_knob,6,hard
crossref-56936,crossref,authors,"['Elisabetta Manduchi', ' Weixuan Fu', ' Joseph D. Romano', ' Stefano ' Jason H. Moore']",cell_collision_with_prior_knob,6,hard
crossref-57071,crossref,authors,"Juan M. Górriz, Javier Ramírez, Andrés Ortíz, Francisco J. Martínez-Murcia, Fermin Segovia, John Suckling, Matthew Leming, Yu-Dong Zhang, Jose Ramón Álvarez-Sánchez, Guido Bologna, Paula Bonomini, Fernando E. Casado, David Charte, Francisco Charte, Ricardo Contreras, Alfredo Cuesta-Infante, Richard J. Duro, Antonio Fernández-Caballero, Eduardo Fernández-Jover, Pedro Gómez-Vilda, Manuel Graña, Francisco Herrera, Roberto Iglesias, Anna Lekova, Javier de Lope, Ezequiel López-Rubio, Rafael Martínez-Tomás, Miguel A. Molina-Cabello, Antonio S. Montemayor, Paulo Novais, Daniel Palacios-Alonso, Juan J. Pantrigo, Bryson R. Payne, Félix de la Paz López, María Angélica Pinninghoff, Mariano Rincón, José Santos, Karl Thurnhofer-Hemsi, Athanasios Tsanas, Ramiro Varela, Jose M. Ferrández",cell_collision_with_prior_knob,6,hard
crossref-57169,crossref,authors,"Mitja Kulczynski, Florin Manea, Dirk Nowotka, and Danny Bøgsted Poulsen",cell_collision_with_prior_knob,6,hard
crossref-57199,crossref,authors,"['Collin F. Dunlap', ' Samuel C. Eric ' Colachis', C. Meyers', ' Marcia A. Bockbrader', ' David A. Friedenberg']",cell_collision_with_prior_knob,6,hard
crossref-57243,crossref,authors,"Matthieu Gilson, David Dahmen, Rubén Moreno-Bote, Andrea Insabato, and Moritz Helias",cell_collision_with_prior_knob,6,hard
crossref-57262,crossref,authors,"['Zhizhong Han', ' Chao Yu-Shen ' Chen', Liu', ' Matthias Zwicker']",cell_collision_with_prior_knob,6,hard
crossref-57315,crossref,authors,"Ziruo Sun, Xiushan Nie, Xiaoming Xi, and Yilong Yin",cell_collision_with_prior_knob,6,hard
crossref-57318,crossref,authors,"['Peilun Li', Wei Guosai Wang', ' Xiaoqi Chen', ' Fan Long', ' ' Xu']",cell_collision_with_prior_knob,6,hard
crossref-57425,crossref,authors,"Benyi Hu, Ren-Jie Song, Xiu-Shen Wei, Yazhou Yao, Xian-Sheng Hua, and Yuehu Liu",cell_collision_with_prior_knob,6,hard
crossref-57445,crossref,authors,"['Mohammad Imangholiloo', ' Ninni Saarinen', ' Markus Holopainen', ' Xiaowei Yu', Mikko Juha Hyyppä', ' ' Vastaranta']",cell_collision_with_prior_knob,6,hard
crossref-57486,crossref,authors,"['Rachel N. Simons', ' Gurari', ' Kenneth R. Fleischmann']",cell_collision_with_prior_knob,6,hard
crossref-57617,crossref,authors,"Nkuba Nyerere, Livingstone S. Luboobi, Saul C. Mpeshe, and Gabriel M. Shirima",cell_collision_with_prior_knob,6,hard
crossref-57713,crossref,authors,"['Justin Sybrandt', ' ' Tyagin', ' Michael Shtutman', Ilya Ilya Safro']",cell_collision_with_prior_knob,6,hard
